acceptor_ref,acceptor_A,acceptor_C,acceptor_G,acceptor_T,acceptor_A_change,acceptor_C_change,acceptor_G_change,acceptor_T_change,donor_ref,donor_A,donor_C,donor_G,donor_T,donor_A_change,donor_C_change,donor_G_change,donor_T_change
8.713138786049513e-06,1.0573314347332996e-05,1.0345059140135504e-05,9.55767614884806e-06,1.1383953872723395e-05,-1.8601755612834835e-06,-1.6319203540859911e-06,-8.445373627985479e-07,-2.6708150866738823e-06,0.9589080852270127,0.9241946500167251,0.9354371750354766,0.928082098690793,0.9247148192953318,0.03471343521028758,0.02347091019153602,0.030825986536219707,0.034193265931680816
8.713138786049513e-06,1.1450484798665173e-05,9.942576031995998e-06,1.0859796257243204e-05,1.3186713721253795e-05,-2.7373460126156605e-06,-1.2294372459464856e-06,-2.1466574711936916e-06,-4.473574935204282e-06,0.9589080852270127,0.9365581757202744,0.9401100618764758,0.9409928521513939,0.9112150559388101,0.022349909506738208,0.01879802335053682,0.01791523307561871,0.047693029288202515
8.713138786049513e-06,1.20831987630865e-05,1.0117882887499263e-05,9.98687063596293e-06,1.2534421419303498e-05,-3.3700599770369867e-06,-1.40474410144975e-06,-1.2737318499134175e-06,-3.8212826332539855e-06,0.9589080852270127,0.9291432153061032,0.9453063737228513,0.9463613227009773,0.9095530508086085,0.02976486992090943,0.01360171150416134,0.012546762526035371,0.049355034418404164
8.713138786049513e-06,1.179187509105617e-05,9.281232476769929e-06,1.1106555758324532e-05,1.1141044152509494e-05,-3.0787363050066574e-06,-5.680936907204162e-07,-2.393416972275019e-06,-2.4279053664599815e-06,0.9589080852270127,0.9433407367765904,0.9598800373077393,0.9392267164587974,0.9338925812463276,0.015567348450422291,-0.0009719520807266457,0.019681368768215246,0.025015503980685083
8.713138786049513e-06,1.171772582335251e-05,1.0625237174970436e-05,1.0756027862477425e-05,1.1864634691001185e-05,-3.0045870373029967e-06,-1.9120983889209234e-06,-2.042889076427912e-06,-3.1514959049516726e-06,0.9589080852270127,0.9421366740763187,0.9588101470470428,0.9569228774309159,0.9420683032274246,0.016771411150693916,9.793817996983645e-05,0.0019852077960967884,0.01683978199958802
8.713138786049513e-06,1.059757859277255e-05,8.591602497034501e-06,8.505961051383793e-06,1.1081552299039288e-05,-1.8844398067230374e-06,1.2153628901501138e-07,2.0717773466571985e-07,-2.368413512989775e-06,0.9589080852270127,0.943075578212738,0.9640003192424774,0.9574332141876221,0.9201953065395355,0.015832507014274633,-0.005092234015464769,0.0014748710393905906,0.038712778687477134
8.713138786049513e-06,1.2975539419439741e-05,9.864017848695284e-06,1.2796602940454704e-05,1.2491906160043697e-05,-4.262400633390228e-06,-1.150879062645771e-06,-4.083464154405191e-06,-3.778767373994184e-06,0.9589080852270127,0.9375130325555802,0.9650473630428315,0.9449410361051559,0.9245527157559991,0.02139505267143249,-0.0061392778158188,0.013967049121856756,0.034355369471013586
8.713138786049513e-06,9.201693827272095e-06,8.622494735330833e-06,9.036047434065608e-06,1.1174757792424827e-05,-4.885550412225822e-07,9.06440507186803e-08,-3.2290864801609526e-07,-2.4616190063753144e-06,0.9589080852270127,0.9440027382224798,0.9596111783385277,0.9490179093554616,0.9362268677353859,0.014905347004532832,-0.0007030931115150629,0.009890175871551055,0.02268121749162677
8.713138786049513e-06,1.2743660500689202e-05,8.627622648873511e-06,9.899675791888996e-06,1.032066635715978e-05,-4.030521714639689e-06,8.551613717600143e-08,-1.1865370058394832e-06,-1.6075275711102672e-06,0.9589080852270127,0.949552526473999,0.961627785563469,0.9447060880437493,0.9242597644776106,0.009355558753013637,-0.002719700336456299,0.014201997183263315,0.03464832074940205
8.713138786049513e-06,1.184254531615636e-05,8.577981378365961e-06,9.974621643387138e-06,9.988948461714386e-06,-3.129406530106848e-06,1.3515740768355153e-07,-1.2614828573376253e-06,-1.2758096756648736e-06,0.9589080852270127,0.9418952837586403,0.9613423985242844,0.9415346831083298,0.9371781307365745,0.017012801468372363,-0.0024343132972717285,0.01737340211868288,0.02172995449043813
8.713138786049513e-06,1.1077074642873441e-05,8.473672854485414e-06,9.30369826644295e-06,1.0381534596675124e-05,-2.3639358568239284e-06,2.394659315640987e-07,-5.905594803934369e-07,-1.6683958106256116e-06,0.9589080852270127,0.9427400116622447,0.9636307477951049,0.9551183772087097,0.9196497696507595,0.016168073564767904,-0.004722662568092284,0.0037897080183029175,0.039258315576253144
8.713138786049513e-06,1.0102793904227526e-05,9.139864706693146e-06,9.066658904206549e-06,1.236395080685071e-05,-1.389655118178013e-06,-4.267259206436329e-07,-3.535201181570361e-07,-3.6508120208011964e-06,0.9589080852270127,0.9379875968396664,0.955362705886364,0.9483230770379305,0.9314239418506622,0.02092048838734628,0.003545379340648691,0.010585008189082146,0.02748414337635041
8.713138786049513e-06,9.325273425204727e-06,8.285188719199255e-06,1.0166263021105237e-05,9.945028489539709e-06,-6.121346391552141e-07,4.279500668502575e-07,-1.4531242350557242e-06,-1.2318897034901962e-06,0.9589080852270127,0.9399901275336743,0.958983960300684,0.9489895302802325,0.9356192335858942,0.018917957693338372,-7.587507367134982e-05,0.009918554946780178,0.02328885164111849
8.713138786049513e-06,9.298622211630914e-06,8.65444777911506e-06,9.615645577749631e-06,1.262248559436685e-05,-5.854834255814009e-07,5.869100693445241e-08,-9.025067917001185e-07,-3.909346808317337e-06,0.9589080852270127,0.9520760670304298,0.9593108290433884,0.9599457350373268,0.91686273727566,0.006832018196582856,-0.000402743816375728,-0.0010376498103141785,0.04204534795135262
8.713138786049513e-06,9.768617124770174e-06,8.217887044796868e-06,9.11816465023918e-06,1.0237903254468605e-05,-1.055478338720661e-06,4.952517412526448e-07,-4.050258641896678e-07,-1.524764468419092e-06,0.9589080852270127,0.9466323557123542,0.960874216556549,0.9386852866318077,0.9278108762018382,0.012275729514658495,-0.0019661313295363803,0.020222798595204927,0.031097209025174433
8.713138786049513e-06,1.2861956557479458e-05,8.768698007841635e-06,1.0413286532227061e-05,1.034560644706417e-05,-4.148817771429946e-06,-5.5559221792122484e-08,-1.7001477461775485e-06,-1.6324676610146574e-06,0.9589080852270127,0.9202832747250795,0.9551113471528515,0.9432599443476647,0.931380784411449,0.038624810501933116,0.0037967380741611434,0.01564814087934796,0.02752730081556365
8.713138786049513e-06,8.690384305900523e-06,8.070211515054382e-06,8.53492436076131e-06,1.0071588184210612e-05,2.2754480148989774e-08,6.42927270995131e-07,1.7821442528820335e-07,-1.3584493981610991e-06,0.9589080852270127,0.9278597992658615,0.9553829574026167,0.9480516246333718,0.9285175281111151,0.031048285961151167,0.003525127824395957,0.010856460593640871,0.030390557115897554
8.713138786049513e-06,8.610734197560532e-06,8.511364819163703e-06,8.138146832870063e-06,1.4194781778611443e-05,1.024045884889813e-07,2.0177396688581025e-07,5.749919531794494e-07,-5.48164299256193e-06,0.9589080852270127,0.9571188414096832,0.9629314869642258,0.9632095837593079,0.9201005778642138,0.0017892438173294778,-0.004023401737213161,-0.004301498532295223,0.03880750736279881
8.713138786049513e-06,1.0624874709712628e-05,8.169301109131055e-06,1.1873925068162095e-05,8.898849522758212e-06,-1.911735923663115e-06,5.438376769184578e-07,-3.160786282112582e-06,-1.857107367086995e-07,0.9589080852270127,0.946074900329113,0.9628570473194122,0.9537482610344887,0.9261362172057852,0.012833184897899641,-0.003948962092399588,0.005159824192523921,0.032771868021227446
8.713138786049513e-06,9.316555605884958e-06,8.542968954508013e-06,8.92203491989818e-06,1.2706167887550635e-05,-6.034168198354448e-07,1.701698315414997e-07,-2.088961338486678e-07,-3.993029101501122e-06,0.9589080852270127,0.9541464596986771,0.9574279353022576,0.9446266692876816,0.9042117158439942,0.004761625528335589,0.001480149924755092,0.014281415939331077,0.05469636938301847
8.713138786049513e-06,1.302102703494512e-05,8.3001156089324e-06,1.7178079236828125e-05,1.142221803103638e-05,-4.307888248895607e-06,4.1302317711711227e-07,-8.464940450778612e-06,-2.7090792449868668e-06,0.9589080852270127,0.9545001125335694,0.9602021768689155,0.9523014494776726,0.9463024380803108,0.004407972693443285,-0.0012940916419028614,0.006606635749340062,0.01260564714670187
8.713138786049513e-06,9.007275421488713e-06,2.1970539740152618e-05,2.0277393629655193e-05,2.1128289948428858e-05,-2.9413663543920043e-07,-1.3257400954103105e-05,-1.156425484360568e-05,-1.2415151162379345e-05,0.9589080852270127,0.9478644764423371,0.9498505121469498,0.9492326161265373,0.926947509549791,0.011043608784675585,0.00905757308006283,0.009675469100475342,0.03196057567722166
8.713138786049513e-06,1.830100324788475e-05,1.8689550557677847e-05,7.79832293154925e-06,1.58829403145333e-05,-9.587864461835236e-06,-9.976411771628334e-06,9.148158545002621e-07,-7.169801528483788e-06,0.9589080852270127,0.9334488424658776,0.9484111973643303,0.9305461443960666,0.9187774358317256,0.025459242761135092,0.010496887862682325,0.02836194083094601,0.0401306493952871
8.713138786049513e-06,1.0485448620976e-05,9.348853388910783e-06,9.145089418503006e-06,1.212001871374907e-05,-1.7723098349264879e-06,-6.357146028612698e-07,-4.319506324534929e-07,-3.406879927699558e-06,0.9589080852270127,0.9576642039418221,0.9613429552316666,0.9594740256667137,0.9253861349101453,0.0012438812851905956,-0.0024348700046539218,-0.0005659404397010404,0.03352195031686733
8.713138786049513e-06,8.625314953079055e-06,8.336703273847945e-06,9.128819643287044e-06,1.0330085128025246e-05,8.78238329704578e-08,3.76435512201568e-07,-4.1568085723753134e-07,-1.6169463419757328e-06,0.9589080852270127,0.9453501725196838,0.9595175641775131,0.9496766617894172,0.930323958551744,0.013557912707328867,-0.0006094789505004528,0.00923142343759542,0.028584126675268662
8.713138786049513e-06,1.0581093033472655e-05,9.73171360636016e-06,9.678046535537278e-06,1.2480956207063798e-05,-1.8679542474231424e-06,-1.0185748203106464e-06,-9.649077494877647e-07,-3.7678174210142854e-06,0.9589080852270127,0.9527222573757171,0.9581790524721145,0.9505937930941581,0.9236158555001021,0.006185827851295511,0.0007290327548981068,0.008314292132854506,0.035292229726910596
8.713138786049513e-06,9.422537172554257e-06,8.785202653776025e-06,8.586611909180419e-06,1.003235329719132e-05,-7.093983865047438e-07,-7.206386772651204e-08,1.2652687686909398e-07,-1.3192145111418075e-06,0.9589080852270127,0.9520887503027916,0.9608851039409637,0.9598391032218934,0.9314237683266401,0.006819334924221043,-0.001977018713951062,-0.0009310179948807118,0.027484316900372563
8.713138786049513e-06,9.514688846614661e-06,9.311808376786245e-06,8.792698507633644e-06,1.0239751274967456e-05,-8.015500605651486e-07,-5.986695907367322e-07,-7.955972158413165e-08,-1.5266124889179435e-06,0.9589080852270127,0.9474153584986925,0.959207253754139,0.9575745677947998,0.9174069157775011,0.011492726728320135,-0.0002991685271263034,0.0013335174322128829,0.041501169449511544
8.713138786049513e-06,1.133740358113755e-05,8.372962154936658e-06,9.854050195574615e-06,1.2650263756146529e-05,-2.624264795088038e-06,3.401766311128546e-07,-1.1409114095251017e-06,-3.937124970097016e-06,0.9589080852270127,0.9455914348363876,0.9616504004597664,0.9436290216445923,0.9349294805526733,0.013316650390625018,-0.0027423152327537004,0.015279063582420371,0.02397860467433932
8.713138786049513e-06,9.859822978199872e-06,9.185205734691948e-06,8.918970413382965e-06,1.1674085880848394e-05,-1.1466841921503592e-06,-4.720669486424356e-07,-2.0583162733345173e-07,-2.9609470947988815e-06,0.9589080852270127,0.935698714107275,0.9564494746923446,0.9478712993860244,0.9176694142818451,0.023209371119737643,0.0024586105346680043,0.011036785840988217,0.04123867094516753
8.713138786049513e-06,8.774025697348976e-06,8.849223227613834e-06,8.744979686898801e-06,1.0870673473295511e-05,-6.088691129946276e-08,-1.3608444156432136e-07,-3.184090084928858e-08,-2.157534687245998e-06,0.9589080852270127,0.9492722776532173,0.9607856845855713,0.9532303416728973,0.9465741014480591,0.00963580757379534,-0.0018775993585586903,0.005677743554115322,0.012333983778953561
8.713138786049513e-06,1.0011462732251175e-05,8.05987384094209e-06,8.085189344804179e-06,1.1555585610008023e-05,-1.2983239462016626e-06,6.532649451074236e-07,6.279494412453342e-07,-2.8424468239585103e-06,0.9589080852270127,0.9464348354935646,0.9602296176552773,0.9482457625865937,0.9197321189939975,0.0124732497334481,-0.0013215324282646046,0.010662322640418997,0.039175966233015114
8.713138786049513e-06,8.616343302065844e-06,8.308756054233868e-06,7.806380065051855e-06,1.1846211454624723e-05,9.679548398366899e-08,4.043827318156445e-07,9.06758720997658e-07,-3.13307266857521e-06,0.9589080852270127,0.9473938809335232,0.9619538426399231,0.9629992017149925,0.9212229487299919,0.011514204293489483,-0.003045757412910466,-0.0040911164879798845,0.037685136497020766
8.713138786049513e-06,8.992169490813496e-06,8.157699170414646e-06,9.581940166789593e-06,9.573857302491717e-06,-2.7903070476398284e-07,5.554396156348673e-07,-8.688013807400802e-07,-8.607185164422045e-07,0.9589080852270127,0.9378152023255825,0.9584131610393524,0.952369537949562,0.930757590830326,0.021092882901430188,0.0004949241876602839,0.006538547277450624,0.0281504943966866
8.713138786049513e-06,1.0437292092611017e-05,8.165344877681947e-06,9.279877452090801e-06,1.1782627284286917e-05,-1.7241533065615042e-06,5.477939083675661e-07,-5.667386660412881e-07,-3.0694884982374043e-06,0.9589080852270127,0.9395024590194225,0.958234135210514,0.9466825115680695,0.930970882778056,0.01940562620759012,0.0006739500164986145,0.012225573658943167,0.0279372024489567
8.713138786049513e-06,9.287571881415602e-06,8.261800557214371e-06,7.624519522639872e-06,1.3065296054577402e-05,-5.744330953660887e-07,4.5133822883514187e-07,1.0886192634096405e-06,-4.352157268527889e-06,0.9589080852270127,0.9580251848697663,0.9636100655794144,0.9584599560499192,0.9478424596786499,0.0008829003572463634,-0.004701980352401769,0.00044812917709347033,0.011065625548362767
8.713138786049513e-06,9.390617108628873e-06,7.915589961058345e-06,9.826984333578536e-06,1.0346634766129625e-05,-6.774783225793602e-07,7.97548824991168e-07,-1.1138455475290233e-06,-1.6334959800801123e-06,0.9589080852270127,0.93554387524724,0.9649412530660629,0.9537691694498062,0.9358096155524254,0.02336420997977262,-0.00603316783905028,0.0051389157772064875,0.023098469674587285
8.713138786049513e-06,1.08105452991758e-05,7.713678830789661e-06,8.208915046861166e-06,1.3137843514066106e-05,-2.0974065131262874e-06,9.99459955259852e-07,5.042237391883471e-07,-4.424704728016593e-06,0.9589080852270127,0.9267533314228058,0.9670785796642304,0.9589837554097176,0.9160558328218759,0.03215475380420685,-0.008170494437217735,-7.567018270493442e-05,0.04285225240513679
8.713138786049513e-06,9.74532924935545e-06,7.837419094904874e-06,7.54416553803594e-06,1.248924029024323e-05,-1.0321904633059371e-06,8.757196911446388e-07,1.1689732480135725e-06,-3.776101504193718e-06,0.9589080852270127,0.9521579620242119,0.9617401576042175,0.9590656837821007,0.9015547296637669,0.006750123202800773,-0.0028320723772048417,-0.00015759855508801213,0.05735335556324572
8.713138786049513e-06,1.0165485007966879e-05,8.044125870103614e-06,9.098171173427261e-06,9.51534052166636e-06,-1.4523462219173658e-06,6.690129159458989e-07,-3.850323873777483e-07,-8.022017356168473e-07,0.9589080852270127,0.9528389626741409,0.9627068269252778,0.946304752342403,0.915673972275108,0.006069122552871731,-0.0037987416982651068,0.012603332884609686,0.0432341129519046
8.713138786049513e-06,1.1528504056883549e-05,8.939598880548516e-06,8.98465801398629e-06,1.1734801888856338e-05,-2.815365270834036e-06,-2.2646009449900294e-07,-2.715192279367772e-07,-3.0216631028068256e-06,0.9589080852270127,0.954929623901844,0.9581518763303757,0.9510730683803559,0.9337150099873542,0.0039784613251686585,0.0007562088966369673,0.007835016846656773,0.025193075239658413
8.713138786049513e-06,9.362011363052148e-06,9.02054982411471e-06,9.22557268726365e-06,1.151582937987783e-05,-6.488725770026349e-07,-3.0741103806519637e-07,-5.124339012141371e-07,-2.8026905938283164e-06,0.9589080852270127,0.9592046298086643,0.9639583653211594,0.9583375468850136,0.9224462906691769,-0.00029654458165162545,-0.005050280094146764,0.0005705383419990495,0.036461794557835714
8.713138786049513e-06,8.283302526450597e-06,8.703244764642903e-06,8.548424830543411e-06,9.69793144559361e-06,4.2983625959891585e-07,9.89402140660961e-09,1.6471395550610155e-07,-9.847926595440976e-07,0.9589080852270127,0.9514347733557225,0.9638833847641944,0.9525056952238082,0.9371490286290646,0.007473311871290189,-0.004975299537181788,0.006402390003204417,0.02175905659794808
8.713138786049513e-06,9.68148301797811e-06,8.358432157642425e-06,8.938785594665432e-06,9.804519281253476e-06,-9.683442319285977e-07,3.547066284070875e-07,-2.2564680861591956e-07,-1.0913804952039633e-06,0.9589080852270127,0.946723743788898,0.96537937104702,0.9574038645625115,0.9288918051123619,0.012184341438114643,-0.006471285820007333,0.0015042206645011769,0.03001628011465074
8.713138786049513e-06,9.39024914929476e-06,8.305545517526269e-06,8.188086088836143e-06,1.3454097490281924e-05,-6.771103632452476e-07,4.075932685232443e-07,5.250526972133694e-07,-4.740958704232411e-06,0.9589080852270127,0.9553784069418907,0.9641906923055649,0.9474792232364416,0.9368644598126411,0.003529678285121962,-0.005282607078552215,0.011428861990571026,0.022043625414371548
8.713138786049513e-06,1.1011149043866907e-05,8.318361254282536e-06,1.0106467842518896e-05,8.817673144054793e-06,-2.2980102578173945e-06,3.947775317669764e-07,-1.3933290564693827e-06,-1.0453435800528033e-07,0.9589080852270127,0.9574862352013588,0.9626442894339562,0.936457258630544,0.940687967967242,0.0014218500256538702,-0.0037362042069435386,0.022450826596468687,0.018220117259770685
8.713138786049513e-06,9.26871144070418e-06,8.759656125505444e-06,1.0418037621562349e-05,9.777944092306256e-06,-5.55572654654667e-07,-4.651733945593137e-08,-1.7048988355128358e-06,-1.0648053062567432e-06,0.9589080852270127,0.955215565264225,0.9573492604494095,0.952689852565527,0.9263193365465849,0.0036925199627876326,0.0015588247776031627,0.00621823266148569,0.032588748680427715
8.713138786049513e-06,8.83847443626351e-06,9.189617418599028e-06,8.882377446841617e-06,1.1635733933736959e-05,-1.253356502139976e-07,-4.7647863254951517e-07,-1.6923866079210377e-07,-2.922595147687446e-06,0.9589080852270127,0.958471519947052,0.9567914852499961,0.9450056973099709,0.9402599939703942,0.0004365652799606101,0.00211659997701652,0.013902387917041792,0.018648091256618482
8.713138786049513e-06,8.042444235485391e-06,9.237593775921482e-06,9.69038856743598e-06,8.156024918140049e-06,6.706945505641215e-07,-5.244549898719695e-07,-9.772497813864679e-07,5.571138679094641e-07,0.9589080852270127,0.9592667862772941,0.9577562832832336,0.933170879269158,0.955467466711998,-0.0003587010502814625,0.0011518019437790628,0.02573720595785467,0.0034406185150146484
8.713138786049513e-06,9.12771588019723e-06,1.1083390589341492e-05,6.722468668218795e-06,1.6249594196047214e-05,-4.14577094147717e-07,-2.3702518032919788e-06,1.9906701178307176e-06,-7.536455409997701e-06,0.9589080852270127,0.9607213833928108,0.9583728203177452,0.901607834862516,0.9265088469896,-0.0018132981657981162,0.0005352649092674744,0.0573002503644966,0.03239923823741264
8.713138786049513e-06,1.325322837320897e-05,6.571689673613434e-06,7.939280552999862e-06,1.3663793000467939e-05,-4.540089587159457e-06,2.1414491124360786e-06,7.738582330496513e-07,-4.950654214418426e-06,0.9589080852270127,0.9611857545375824,0.9657604485750199,0.9276877355575561,0.7766518323325695,-0.0022776693105697188,-0.006852363348007207,0.031220349669456526,0.18225625289444314
8.713138786049513e-06,8.09276049778873e-06,1.8370231965683104e-05,3.22645607106864e-05,1.4966750503653258e-05,6.20378288260782e-07,-9.657093179633591e-06,-2.3551421924636886e-05,-6.253611717603745e-06,0.9589080852270127,0.965653367638588,0.839719772785902,0.7499594076722861,0.7571995170135051,-0.0067452824115753485,0.11918831244111061,0.20894867755472657,0.20170856821350758
8.713138786049513e-06,1.1201266316689384e-05,8.761057531323502e-06,8.341555493798224e-06,9.968802741191495e-06,-2.488127530639871e-06,-4.791874527398945e-08,3.7158329225128834e-07,-1.2556639551419825e-06,0.9589080852270127,0.536408804084349,0.49489602238894803,0.963206017613411,0.4421022009136323,0.42249928114266366,0.4640120628380646,-0.0042979323863983065,0.5168058843133804
8.713138786049513e-06,1.0142410338838393e-06,2.6458281462068964e-07,8.713138786049513e-06,4.1992781496587303e-07,7.698897752165674e-06,8.448555971428823e-06,0.0,8.29321097108364e-06,0.9589080852270127,0.011101068637335629,0.0017859724424997658,0.9589080852270127,0.0017724657659979924,0.947807016589677,0.9571221127845129,0.0,0.9571356194610147
8.713138786049513e-06,7.317476552493908e-07,9.147022167802498e-06,6.536417353197876e-07,8.587758122757804e-06,7.981391130800122e-06,-4.3388338175298513e-07,8.059497050729725e-06,1.2538066329170835e-07,0.9589080852270127,0.010605725954085371,0.13234761645042226,0.0061558729590310435,0.9592744958400726,0.9483023592729273,0.8265604687765904,0.9527522122679816,-0.00036641061305997535
8.713138786049513e-06,8.07512976710001e-06,1.608308136698211e-05,1.5232104957938475e-05,2.245374126426114e-05,6.380090189495036e-07,-7.369942580932597e-06,-6.518966171888962e-06,-1.3740602478211628e-05,0.9589080852270127,0.9650059390068054,0.4222312596013035,0.7904772770823911,0.4918060552424868,-0.006097853779792772,0.5366768256257092,0.16843080814462152,0.4671020299845259
8.713138786049513e-06,7.052336677375592e-06,1.8620365556074602e-05,2.4131920794232542e-05,2.003823646095526e-05,1.6608021086739204e-06,-9.90722677002509e-06,-1.541878200818303e-05,-1.1325097674905748e-05,0.9589080852270127,0.967544469833374,0.8712295214366168,0.7481371263039182,0.8110996437564608,-0.008636384606361402,0.08767856379039585,0.2107709589230945,0.14780844147055183
8.713138786049513e-06,1.5442874793194506e-05,1.5204215652904195e-05,7.377942442516883e-06,1.5344813524436063e-05,-6.729736007144993e-06,-6.491076866854683e-06,1.33519634353263e-06,-6.63167473838655e-06,0.9589080852270127,0.6478166313755355,0.6077779068987001,0.96509496986866,0.6378000993671958,0.3110914538514772,0.3511301783283125,-0.0061868846416472945,0.3211079858598168
8.713138786049513e-06,1.2929389826652483e-05,1.36280971160474e-05,1.60185023789311e-05,7.369026752339635e-06,-4.21625104060297e-06,-4.9149583299978864e-06,-7.305363592881587e-06,1.3441120337098775e-06,0.9589080852270127,0.8731287400051951,0.882273469902575,0.8455494713222561,0.9616437947750092,0.08577934522181752,0.0766346153244376,0.11335861390475654,-0.002735709547996512
8.713138786049513e-06,8.142110289419691e-06,9.205664671370073e-06,8.680644502376821e-06,8.869736365682002e-06,5.710284966298217e-07,-4.925258853205602e-07,3.249428367269135e-08,-1.5659757963248894e-07,0.9589080852270127,0.966963785290718,0.9449375036358834,0.9388812368537764,0.9531882259249688,-0.008055700063705373,0.013970581591129294,0.020026848373236206,0.005719859302043884
8.713138786049513e-06,9.283837842168907e-06,9.038054965362364e-06,9.690215277533554e-06,8.389294468376107e-06,-5.706990561193938e-07,-3.249161793128512e-07,-9.77076491484041e-07,3.238443176734055e-07,0.9589080852270127,0.956091126203537,0.9560974106192589,0.9514764460921288,0.9611254984140396,0.0028169590234756736,0.0028106746077537492,0.007431639134883872,-0.002217413187026951
8.713138786049513e-06,8.95014485868373e-06,8.516453283551328e-06,1.0225750666421617e-05,8.987689672501631e-06,-2.3700607263421636e-07,1.9668550249818442e-07,-1.5126118803721046e-06,-2.7455088645211804e-07,0.9589080852270127,0.9556327351927757,0.9602431815862655,0.9397371318936348,0.9576609611511231,0.003275350034236957,-0.0013350963592528853,0.019170953333377816,0.0012471240758895608
8.713138786049513e-06,9.10695491752378e-06,8.409889600784481e-06,9.081003684663358e-06,8.790820301705083e-06,-3.93816131474267e-07,3.0324918526503145e-07,-3.6786489861384546e-07,-7.768151565556971e-08,0.9589080852270127,0.9531648030877113,0.95538214802742,0.9328787659667432,0.9615693858265877,0.005743282139301309,0.003525937199592599,0.026029319260269412,-0.002661300599575034
8.713138786049513e-06,9.427762373892534e-06,8.372934032720992e-06,9.446023239281231e-06,8.588264240980693e-06,-7.146235878430214e-07,3.402047533285212e-07,-7.328844532317182e-07,1.2487454506882032e-07,0.9589080852270127,0.9455955263972282,0.9566366565227509,0.9543305957317352,0.9612059706449508,0.013312558829784438,0.00227142870426178,0.004577489495277476,-0.0022978854179381836
8.713138786049513e-06,9.074976968719284e-06,8.605912439492158e-06,9.962008741606354e-06,7.952419999028848e-06,-3.618381826697713e-07,1.0722634655735453e-07,-1.2488699555568407e-06,7.607187870206649e-07,0.9589080852270127,0.9540786868333817,0.9550454473495483,0.9502352827787399,0.9628783616423607,0.004829398393630946,0.0038626378774643255,0.008672802448272732,-0.003970276415348084
8.713138786049513e-06,9.120973413327959e-06,8.876919214984014e-06,9.510913168995216e-06,8.693842586620092e-06,-4.0783462727844606e-07,-1.6378042893450156e-07,-7.977743829457028e-07,1.9296199429420555e-08,0.9589080852270127,0.95566047757864,0.9581199240684509,0.9441417749226093,0.95891781270504,0.003247607648372619,0.0007881611585617287,0.01476631030440334,-9.727478027299341e-06
8.713138786049513e-06,9.0623505531795e-06,9.0798132465153e-06,9.705305623164406e-06,8.776575853541857e-06,-3.492117671299865e-07,-3.6667446046578714e-07,-9.921668371148935e-07,-6.343706749234382e-08,0.9589080852270127,0.9486706432700157,0.9567223685979843,0.9507471883296966,0.9614070993661881,0.01023744195699694,0.0021857166290283336,0.008160896897316028,-0.002499014139175415
8.713138786049513e-06,9.295423348856247e-06,9.12819744048221e-06,9.235999648957716e-06,8.586521717202089e-06,-5.822845628067345e-07,-4.1505865443269725e-07,-5.228608629082034e-07,1.266170688474237e-07,0.9589080852270127,0.9550820016860961,0.9539190462231636,0.952016141563654,0.9610985296964646,0.003826083540916514,0.004989039003849061,0.006891943663358657,-0.0021904444694519354
8.713138786049513e-06,8.999399834976885e-06,8.850978498582407e-06,9.15207675404872e-06,8.25638355280489e-06,-2.8626104892737176e-07,-1.378397125328945e-07,-4.3893796799920784e-07,4.567552332446224e-07,0.9589080852270127,0.95636306732893,0.9574243757128715,0.9436140292198979,0.9631431913375854,0.002545017898082702,0.0014837095141411183,0.015294056007114754,-0.004235106110572762
8.713138786049513e-06,9.052407274339202e-06,8.800534784789705e-06,9.699963628850839e-06,8.182871369530886e-06,-3.39268488289689e-07,-8.739599874019191e-08,-9.86824842801326e-07,5.302674165186266e-07,0.9589080852270127,0.9541236600279808,0.9543211418390274,0.9494034868478775,0.9604868376255036,0.004784425199031883,0.004586943387985265,0.009504598379135198,-0.0015787523984909235
8.713138786049513e-06,8.639787032276303e-06,9.07069667279714e-06,9.22982254122573e-06,9.208728865743865e-06,7.335175377320959e-08,-3.5755788674762737e-07,-5.166837551762168e-07,-4.95590079694352e-07,0.9589080852270127,0.9544708907604218,0.9553631889820099,0.9536241582036018,0.9602330452203751,0.004437194466590855,0.00354489624500276,0.00528392702341085,-0.0013249599933624623
8.713138786049513e-06,9.18475687967657e-06,8.906717762542372e-06,8.890623384818497e-06,9.3103522660698e-06,-4.716180936270578e-07,-1.9357897649285894e-07,-1.7748459876898376e-07,-5.97213480020287e-07,0.9589080852270127,0.9495862951874733,0.9565428155660629,0.9519666346907616,0.9627129983901977,0.009321790039539368,0.0023652696609497426,0.006941450536251059,-0.0038049131631850974
8.713138786049513e-06,9.014662608528567e-06,8.60668231949191e-06,8.76914271131568e-06,8.15195575150085e-06,-3.0152382247905453e-07,1.0645646655760349e-07,-5.600392526616795e-08,5.611830345486621e-07,0.9589080852270127,0.9558204475045204,0.9581896245479584,0.9546123322844505,0.9636744219064712,0.003087637722492209,0.0007184606790542336,0.0042957529425621255,-0.004766336679458583
8.713138786049513e-06,8.943930632927533e-06,8.482476341118428e-06,8.980897618080518e-06,8.315180440909841e-06,-2.3079184687801978e-07,2.3066244493108477e-07,-2.677588320310056e-07,3.9795834513967174e-07,0.9589080852270127,0.9550098565220833,0.9550297540426255,0.9503078132867813,0.9614121317863464,0.003898228704929396,0.003878331184387185,0.008600271940231385,-0.0025040465593337835
