Position,Acceptor_Ref,Donor_Ref
12410,1.4866412e-10,1.07697366e-13
12411,2.328222e-10,4.5648343e-13
12412,1.793514e-08,3.0099703e-12
12413,6.5953104e-10,2.5601148e-11
12414,5.0283794e-10,9.679434e-13
12415,1.2123064e-10,3.716156e-13
12416,3.9098513e-10,7.297085e-14
12417,8.3484525e-11,1.2125334e-13
12418,3.4423858e-10,7.7192626e-14
12419,5.457793e-11,2.569984e-14
12420,1.6238882e-11,2.8439764e-13
12421,1.4376243e-10,1.798696e-13
12422,2.1183262e-10,2.7254072e-13
12423,3.925983e-11,7.752357e-14
12424,8.691372e-11,4.3992704e-13
12425,3.4950018e-10,1.0959201e-12
12426,4.6332143e-11,3.178268e-14
12427,1.8963236e-08,6.4130477e-13
12428,6.915542e-11,5.785509e-14
12429,5.3418884e-11,5.011269e-14
12430,6.117643e-10,8.4827273e-13
12431,3.2802894e-10,4.9582073e-14
12432,1.3429122e-10,1.9320431e-13
12433,3.2715358e-10,8.7560506e-14
12434,3.1242424e-09,8.8673497e-13
12435,7.9682494e-10,1.0328082e-12
12436,7.447156e-10,3.2614314e-13
12437,2.4209726e-10,1.1384311e-13
12438,3.7676123e-10,8.2760535e-13
12439,1.1667719e-09,8.457783e-13
12440,9.7090835e-11,1.7143386e-13
12441,9.3595744e-09,2.5628204e-12
12442,3.1787792e-09,8.958337e-12
12443,1.1441149e-09,4.6786246e-13
12444,1.3055914e-09,2.2579397e-12
12445,1.4698077e-08,5.0838734e-12
12446,2.6390492e-08,1.02921005e-11
12447,6.3523857e-09,8.09164e-12
12448,9.096291e-11,5.6248533e-13
12449,9.940115e-09,5.3192637e-12
12450,8.835396e-08,4.0054553e-11
12451,3.056339e-08,2.3565594e-11
12452,1.0281574e-09,2.4684462e-12
12453,1.9105908e-09,5.1219806e-11
12454,1.511832e-08,3.6267118e-11
12455,1.9051697e-08,4.9204082e-11
12456,1.9638429e-09,2.1980176e-11
12457,2.3530584e-09,2.4688335e-11
12458,0.9995171,2.8348081e-08
12459,2.6768893e-07,1.8573179e-10
12460,8.476837e-10,7.499446e-12
12461,3.0300378e-09,1.0889156e-11
12462,5.749697e-08,2.430907e-10
12463,2.4498116e-08,6.323846e-12
12464,5.73679e-09,8.958564e-11
12465,6.8894415e-09,3.877514e-11
12466,1.6900708e-08,2.7007318e-11
12467,6.031814e-09,1.4675924e-11
12468,1.5813498e-11,4.083013e-12
12469,1.3344631e-10,3.4939169e-13
12470,2.0169884e-10,4.6225844e-12
12471,5.986843e-11,1.5185105e-12
12472,2.5565075e-12,2.3093333e-13
12473,7.951743e-11,1.3189752e-12
12474,7.9829604e-10,2.4303167e-11
12475,1.4645472e-11,3.042674e-13
12476,2.695164e-11,2.0653092e-13
12477,6.899004e-12,3.319895e-13
12478,4.1609277e-10,2.6888726e-12
12479,9.243111e-12,4.268539e-14
12480,6.185159e-12,4.792277e-14
12481,9.88045e-11,2.3221413e-14
12482,1.0763284e-10,4.855803e-13
12483,9.390478e-12,3.6127876e-14
12484,1.1136907e-11,2.497642e-13
12485,2.517804e-12,5.2765243e-14
12486,7.415781e-12,1.753707e-14
12487,6.721627e-12,3.2598192e-14
12488,2.5289296e-10,5.96586e-14
12489,1.6363333e-12,1.9393338e-14
12490,1.6497549e-09,1.7225688e-13
12491,3.0964675e-12,7.539422e-15
12492,2.7319666e-12,4.2868886e-14
12493,1.4189987e-10,3.1714126e-14
12494,2.5144317e-11,4.928181e-13
12495,4.788481e-12,8.911887e-14
12496,1.3923704e-10,2.084514e-14
12497,2.116115e-12,3.9953165e-14
12498,1.5305737e-10,1.9567534e-13
12499,6.050059e-11,6.797701e-14
12500,2.295599e-11,4.7987184e-13
12501,7.815289e-11,7.61032e-14
12502,2.9310812e-10,4.9851025e-13
12503,6.2936197e-12,2.613315e-14
12504,8.078423e-12,3.097169e-13
12505,7.774255e-11,2.3765216e-13
12506,3.4369778e-11,6.447988e-14
12507,6.95017e-12,5.810558e-14
12508,8.147209e-11,8.508925e-14
12509,6.4167703e-12,4.3274967e-14
12510,3.366941e-11,7.0348295e-13
12511,7.5031665e-12,5.264926e-13
12512,4.2064835e-10,1.0063944e-12
12513,6.302289e-13,3.8695287e-14
12514,7.310261e-11,1.5200145e-12
12515,4.4734034e-12,1.4497829e-12
12516,1.4023022e-12,5.5250377e-14
12517,1.6713887e-11,6.872231e-14
12518,1.0576319e-11,1.1576035e-13
12519,3.718108e-12,1.3281283e-13
12520,1.048747e-11,5.4632734e-14
12521,1.0883024e-12,2.195207e-14
12522,1.7022446e-12,6.2614525e-14
12523,1.6817592e-11,7.3327466e-14
12524,7.8942793e-13,9.718221e-14
12525,3.1858956e-11,6.13281e-13
12526,4.4327726e-11,1.6802025e-13
12527,2.2213982e-13,7.44789e-15
12528,5.188414e-13,6.350842e-14
12529,1.1244949e-12,1.187521e-14
12530,7.7720084e-13,3.6176005e-14
12531,2.5914663e-13,1.6943156e-15
12532,8.176987e-12,1.6896638e-13
12533,9.0791394e-13,1.1353946e-14
12534,1.1552924e-12,3.0365635e-13
12535,5.015424e-12,1.2146791e-13
12536,9.1526e-13,1.6748719e-13
12537,2.014152e-13,2.4395877e-14
12538,6.723717e-12,1.3484265e-12
12539,9.64729e-13,5.221713e-13
12540,1.6637385e-12,1.1153483e-12
12541,8.457529e-12,3.4542952e-11
12542,2.9201676e-13,6.0647955e-13
12543,2.9274187e-12,2.806093e-12
12544,4.7898626e-11,1.9293825e-11
12545,1.7009172e-12,5.051647e-12
12546,1.5565147e-12,3.571484e-12
12547,1.5247353e-09,1.0320014e-11
12548,3.2575987e-11,2.5633494e-11
12549,5.7906267e-12,4.4467767e-12
12550,1.8654191e-11,1.0999477e-11
12551,7.330628e-12,1.3604528e-11
12552,6.302921e-11,3.9786684e-11
12553,2.1822273e-11,1.0902727e-11
12554,6.9734873e-12,7.708927e-12
12555,2.7570682e-11,9.518647e-10
12556,1.15585784e-10,8.705324e-11
12557,9.903657e-11,1.7365428e-09
12558,5.496365e-10,4.2429e-09
12559,1.96316e-10,4.0434327e-09
12560,4.946917e-11,1.7417085e-08
12561,3.380991e-10,5.65871e-08
12562,1.1322094e-10,9.029422e-09
12563,6.8408124e-10,1.0639095e-06
12564,1.4011862e-07,0.9998288
12565,2.0055257e-10,1.1396022e-07
12566,1.1741758e-11,1.1474088e-08
12567,1.0155696e-11,2.2448727e-08
12568,4.623469e-11,1.20086066e-08
12569,6.941426e-12,4.3240403e-10
12570,1.7294699e-12,2.1912919e-10
12571,7.392732e-12,1.5135596e-09
12572,1.8038755e-11,9.2806596e-10
12573,8.041693e-13,1.930277e-11
12574,8.871837e-12,9.8197846e-11
12575,1.4801153e-12,1.9876342e-11
12576,2.5685606e-12,2.6209812e-11
12577,3.946033e-12,2.8804797e-11
12578,2.0461523e-12,4.2824555e-12
12579,2.078212e-12,1.804013e-11
12580,7.9850615e-10,4.1815138e-08
12581,1.6969669e-12,9.653824e-13
12582,1.7459848e-13,9.130596e-13
12583,7.2502936e-13,1.0060891e-12
12584,2.5701828e-12,3.9907262e-13
12585,4.875129e-11,8.1571146e-11
12586,1.0748625e-12,2.5383973e-13
12587,3.3314332e-13,1.509739e-13
12588,1.8823802e-13,1.1971573e-13
12589,5.599377e-13,1.08174564e-13
12590,6.1269175e-13,4.2148116e-14
12591,9.0851283e-14,2.0588225e-14
12592,1.9214334e-13,2.9985586e-14
12593,1.0325063e-13,1.33305105e-14
12594,2.374034e-13,7.1487846e-14
12595,4.341065e-13,1.863742e-13
12596,1.3854091e-13,4.0283786e-15
12597,6.870986e-14,6.018499e-15
12598,1.400311e-12,4.703855e-14
12599,4.869233e-13,3.5415638e-15
12600,1.3372933e-11,4.1942974e-14
12601,1.4587081e-13,3.1110616e-15
12602,7.253489e-13,3.3480493e-15
12603,1.8962512e-12,9.662808e-14
12604,3.4916782e-13,2.7277555e-15
12605,1.0632339e-12,1.04174575e-14
12606,6.1767025e-13,6.037355e-15
12607,7.9842274e-13,2.5661473e-15
12608,3.8722996e-13,6.514454e-15
12609,4.7382298e-12,2.9951746e-14
12610,1.7796811e-13,2.2687676e-15
12611,1.21242e-13,5.5773393e-15
12612,8.981789e-13,1.283485e-14
12613,8.002171e-13,8.119812e-15
12614,5.0019346e-12,3.2339325e-14
12615,1.0238799e-12,2.4665704e-14
12616,7.8470065e-13,2.9723308e-14
12617,1.1419527e-12,1.2162434e-14
12618,2.0721285e-12,5.8239245e-15
12619,1.1239396e-12,1.95548e-14
12620,2.434454e-12,7.596235e-15
12621,5.105443e-13,5.6281206e-15
12622,3.5554775e-12,6.2055925e-15
12623,6.433581e-13,5.301085e-15
12624,2.5580245e-12,1.7165919e-14
12625,2.2898091e-11,8.3387954e-14
12626,2.2038684e-12,3.8322244e-14
12627,1.7742389e-12,1.8777675e-14
12628,3.0455572e-11,1.6032687e-14
12629,7.743591e-11,1.663579e-13
12630,2.5422714e-11,4.6374688e-14
12631,3.352032e-10,3.0182416e-13
12632,6.194513e-11,3.5919276e-14
12633,2.2466395e-10,1.6343238e-13
12634,5.3330416e-11,1.737854e-14
12635,7.6570156e-10,2.4953374e-13
12636,2.7803954e-10,1.0603353e-13
12637,4.619049e-09,2.3028983e-13
12638,6.753079e-10,7.7151854e-14
12639,3.2057215e-09,2.9849276e-13
12640,3.4682814e-09,7.095506e-14
12641,1.8376715e-08,7.199462e-12
12642,3.308454e-09,2.7131566e-13
12643,1.067404e-07,1.7395667e-12
12644,7.277161e-08,3.837223e-12
12645,2.0322523e-07,8.292884e-12
12646,1.9846621e-07,2.0500817e-12
12647,9.983592e-08,1.1228296e-12
12648,2.1789661e-07,4.456702e-12
12649,7.536704e-06,2.3839878e-11
12650,1.7302257e-08,1.1527127e-12
12651,2.2227881e-07,4.3152933e-12
12652,6.8101207e-07,3.8636615e-11
12653,9.541759e-08,2.3635848e-12
12654,3.0249115e-08,1.5469992e-12
12655,1.0825121e-06,1.5594618e-11
12656,3.8967894e-08,1.1183498e-12
12657,8.305549e-08,4.352931e-12
12658,3.5305868e-07,4.728072e-12
12659,4.4860752e-07,4.6405154e-12
12660,1.8327743e-08,3.776263e-12
12661,4.1720824e-07,3.615975e-12
12662,4.3093806e-08,3.0791582e-12
12663,1.36782e-07,1.2117391e-11
12664,1.3409867e-07,2.1188946e-11
12665,7.6699e-08,3.151953e-10
12666,6.8558834e-09,8.309416e-12
12667,1.3200408e-06,3.6829292e-10
12668,1.8448925e-06,6.0300176e-10
12669,5.796367e-07,2.3296922e-09
12670,0.99369967,1.1264128e-08
12671,6.597965e-07,3.2131588e-08
12672,3.2187263e-06,3.550997e-10
12673,2.0779107e-05,6.167152e-11
12674,5.332623e-08,6.486001e-11
12675,1.0048668e-06,9.928068e-10
12676,1.5153027e-07,4.768086e-11
12677,1.07056636e-07,1.1338869e-09
12678,2.0317502e-07,2.5317581e-09
12679,5.3774e-08,4.3212534e-10
12680,4.6801065e-09,7.934218e-10
12681,6.777923e-09,2.5407711e-09
12682,1.4289597e-08,7.24059e-10
12683,2.7563837e-08,3.060888e-09
12684,1.0312153e-09,5.3557526e-11
12685,8.568653e-09,1.2571608e-10
12686,5.170389e-08,1.727759e-08
12687,3.4354166e-08,4.1681084e-10
12688,1.0126233e-08,2.730797e-10
12689,2.126476e-09,3.1419638e-11
12690,7.1814066e-10,2.6591157e-10
12691,2.668646e-07,3.3206735e-09
12692,1.1334682e-08,2.0902594e-10
12693,2.4018917e-08,1.5745014e-09
12694,1.341769e-07,3.0570007e-07
12695,1.3501452e-05,1.7490054e-08
12696,7.246343e-08,9.387056e-08
12697,1.2076461e-07,4.148577e-08
12698,8.148703e-08,3.0789993e-06
12699,5.77655e-05,0.9816643
12700,4.697582e-08,4.4566016e-07
12701,3.7663925e-09,6.24327e-09
12702,6.9949295e-09,3.3620825e-07
12703,7.628317e-09,3.2310634e-08
12704,3.714004e-08,2.0782942e-09
12705,1.552541e-09,1.5385679e-09
12706,3.0216833e-11,2.0451605e-09
12707,2.399949e-09,2.9305967e-09
12708,3.5525899e-12,7.4616126e-11
12709,2.3450395e-12,4.5393904e-11
12710,5.7317196e-11,6.844304e-10
12711,2.1921238e-10,2.1447737e-09
12712,1.478051e-11,5.4393674e-11
12713,1.8015442e-11,5.0202405e-11
12714,1.2464262e-10,6.108094e-10
12715,5.893554e-11,1.8608367e-09
12716,2.1804631e-11,1.5213612e-11
12717,8.363876e-12,9.301739e-12
12718,9.710634e-12,2.0524317e-10
12719,1.1786258e-10,1.397738e-09
12720,1.1330189e-11,1.07655426e-10
12721,3.3674374e-10,2.459008e-10
12722,1.8050629e-11,3.2674513e-10
12723,4.0718184e-10,1.1423291e-09
12724,4.7570745e-12,1.0786543e-11
12725,1.2808928e-10,8.237953e-10
12726,7.6051804e-11,6.818869e-10
12727,1.3218375e-10,4.7652976e-10
12728,2.0054253e-11,4.188564e-11
12729,8.593277e-11,1.04350986e-10
12730,5.076357e-11,4.568229e-10
12731,3.1373004e-10,4.798534e-10
12732,1.08527305e-10,1.3017316e-10
12733,5.4188123e-11,3.9607012e-11
12734,7.2261135e-11,1.6443946e-10
12735,6.3686965e-11,1.0534267e-10
12736,2.655835e-11,2.3926564e-11
12737,4.862975e-10,3.66027e-11
12738,2.3407552e-11,2.4765258e-11
12739,3.6053174e-11,2.4973827e-11
12740,1.01145784e-11,8.9028585e-12
12741,7.364435e-11,7.428579e-12
12742,3.9721854e-11,2.5152136e-11
12743,4.7146856e-11,3.0912703e-11
12744,4.25179e-11,1.0594914e-11
12745,2.5248121e-11,1.2544767e-12
12746,2.8484472e-11,4.1427174e-12
12747,1.2553875e-10,6.064397e-11
12748,2.6115948e-11,1.3389108e-12
12749,1.7679665e-11,1.1156786e-11
12750,6.0480713e-12,9.324227e-12
12751,2.6668945e-12,8.199851e-12
12752,4.6023785e-11,5.596145e-12
12753,1.5386633e-11,9.860413e-12
12754,1.1981105e-12,1.1444231e-12
12755,6.353648e-12,4.1708737e-11
12756,8.543932e-12,1.3410761e-11
12757,6.4406076e-12,1.0188155e-11
12758,5.3593498e-11,1.9660258e-11
12759,6.9356955e-12,3.3501912e-10
12760,2.8622576e-08,4.5717943e-10
12761,3.8600696e-11,1.9240097e-11
12762,6.890666e-12,1.17646465e-11
12763,2.3818832e-11,2.863553e-11
12764,4.2868274e-12,1.7905512e-11
12765,1.7538434e-11,9.420886e-12
12766,1.2266872e-11,1.6536376e-11
12767,4.6004194e-12,2.1737818e-11
12768,4.3301517e-12,1.202126e-11
12769,6.089151e-12,2.4753545e-11
12770,8.266402e-12,4.5724806e-11
12771,4.459007e-12,3.5054883e-11
12772,1.3026667e-12,9.307045e-12
12773,9.8548905e-11,5.2428447e-11
12774,1.8375065e-12,3.0949635e-11
12775,2.6693744e-11,1.7004282e-11
12776,1.166279e-11,6.581873e-11
12777,9.161102e-10,5.640354e-10
12778,2.42319e-10,2.568426e-10
12779,1.0381644e-06,1.9252479e-08
12780,1.8284221e-10,2.9542575e-09
12781,2.7758822e-09,7.490734e-10
12782,1.0601151e-09,7.56349e-11
12783,3.5503245e-10,1.1941009e-10
12784,2.2546025e-10,4.411711e-11
12785,5.923342e-10,7.87331e-11
12786,2.6162141e-09,1.0315576e-09
12787,1.1858213e-10,3.2172893e-11
12788,2.417605e-09,1.09428994e-10
12789,5.310824e-10,1.02421495e-10
12790,7.6751755e-10,8.627799e-11
12791,1.9543357e-10,1.9061636e-10
12792,4.004146e-09,2.9373215e-10
12793,2.0048031e-10,4.6542242e-11
12794,3.8488143e-11,2.7517412e-11
12795,6.744361e-11,6.905511e-11
12796,2.9075115e-10,4.8407073e-11
12797,7.894593e-10,6.558289e-11
12798,2.095214e-09,3.4036501e-10
12799,1.1928e-08,1.6604503e-07
12800,3.6801953e-10,1.6596e-11
12801,1.0777346e-08,4.1280665e-10
12802,9.497609e-10,1.3994152e-10
12803,2.842728e-10,1.5486858e-11
12804,5.8327326e-10,4.5318464e-11
12805,2.3633542e-09,2.2873408e-09
12806,1.8913947e-10,7.607517e-11
12807,8.369981e-10,1.16049906e-10
12808,7.607157e-10,2.0174731e-10
12809,8.571852e-10,1.03032624e-10
12810,2.24844e-10,1.0262056e-10
12811,1.2470474e-09,3.6597136e-10
12812,8.252244e-11,1.574626e-11
12813,7.1751466e-11,1.5154335e-10
12814,1.7190398e-10,1.4801449e-10
12815,2.7458324e-11,4.3667545e-11
12816,4.4371968e-11,5.498501e-11
12817,1.1725247e-10,2.2322365e-10
12818,3.5907222e-10,2.4933955e-10
12819,5.518593e-10,2.9260822e-10
12820,1.6152999e-08,1.7894741e-09
12821,6.49313e-11,1.4337168e-10
12822,1.5775097e-10,3.0946152e-11
12823,1.498304e-10,6.184006e-11
12824,1.3835892e-10,8.182389e-11
12825,6.094281e-10,4.7691895e-10
12826,4.4552135e-09,4.1956183e-10
12827,1.4604697e-10,1.6245828e-10
12828,1.5640725e-10,1.1912234e-10
12829,2.3481123e-10,1.0986133e-09
12830,7.962644e-10,1.2786184e-09
12831,1.8777615e-09,1.0334246e-09
12832,7.523133e-11,5.997819e-10
12833,3.7067327e-10,3.140288e-10
12834,3.2509773e-10,5.1687665e-10
12835,2.3406905e-09,5.734883e-10
12836,1.4869475e-10,1.222167e-09
12837,5.864313e-10,2.8060532e-10
12838,7.082389e-11,5.573331e-11
12839,1.3503099e-09,9.023064e-10
12840,2.745975e-10,1.2507563e-09
12841,3.660347e-11,1.0218675e-10
12842,2.279261e-10,6.9284967e-10
12843,5.642e-10,3.2781067e-10
12844,2.7085317e-11,1.1441471e-10
12845,2.272641e-10,1.6970884e-10
12846,9.442162e-09,1.1316874e-07
12847,9.616276e-10,6.0812644e-10
12848,7.063933e-11,5.375105e-11
12849,7.3500683e-10,1.0703164e-09
12850,1.1930681e-09,6.4447186e-10
12851,2.0826791e-09,7.006518e-10
12852,9.427515e-09,1.304852e-09
12853,1.1699763e-09,2.8595062e-09
12854,3.9742032e-10,8.69502e-11
12855,3.8598214e-10,2.1369774e-10
12856,2.7224047e-09,2.8100824e-09
12857,4.2327024e-11,2.8457972e-11
12858,2.626918e-10,2.1450632e-10
12859,7.053838e-10,7.2543027e-10
12860,7.486274e-11,4.518529e-11
12861,5.251064e-10,5.6100646e-10
12862,1.3500911e-08,4.6476887e-07
12863,5.346427e-10,6.648632e-11
12864,1.43331e-09,1.14021265e-10
12865,6.407262e-10,3.9887918e-10
12866,5.692487e-11,2.039187e-11
12867,7.2343087e-10,2.6740893e-10
12868,2.7170202e-09,1.2436981e-09
12869,1.0922047e-10,1.5000855e-10
12870,2.5031054e-11,2.7740428e-11
12871,5.0095754e-11,1.9491611e-10
12872,1.3495478e-09,4.9867386e-09
12873,9.341552e-11,7.625283e-11
12874,3.912763e-09,1.8539664e-10
12875,2.9957963e-11,6.9967254e-11
12876,6.0875985e-11,5.5362808e-11
12877,2.9904697e-11,2.693987e-11
12878,1.7270685e-10,8.764687e-11
12879,4.0666314e-11,4.2359415e-11
12880,2.2713105e-10,1.03373365e-10
12881,1.7740368e-11,3.33604e-11
12882,1.3560513e-11,1.703772e-11
12883,1.61143e-10,1.07202386e-10
12884,8.9119864e-11,8.729034e-11
12885,6.0962776e-11,3.7692564e-11
12886,2.1814033e-11,1.9043866e-10
12887,3.02056e-11,3.2706496e-10
12888,7.170071e-11,1.9965796e-10
12889,2.6396152e-10,6.845035e-10
12890,3.0440123e-11,3.6566902e-11
12891,1.8456786e-10,1.098089e-10
12892,3.5486727e-10,3.8060807e-10
12893,2.8675443e-10,1.02956796e-10
12894,9.393653e-11,8.67486e-11
12895,6.373095e-11,1.1825327e-10
12896,2.5333277e-10,1.7048425e-10
12897,3.902133e-10,1.3767631e-10
12898,3.1497174e-10,4.378717e-10
12899,8.848508e-10,3.6492093e-10
12900,5.7857524e-10,4.5536488e-10
12901,9.2066056e-11,8.3160046e-10
12902,2.2423928e-10,1.12372854e-10
12903,6.6198706e-11,7.485874e-11
12904,6.476779e-11,2.6096492e-10
12905,1.2106703e-10,4.4679656e-11
12906,9.144813e-10,2.3007858e-10
12907,2.4138243e-11,4.78245e-11
12908,6.2266144e-11,1.5015596e-10
12909,5.7100165e-11,1.9879765e-10
12910,5.736587e-11,5.072079e-11
12911,3.157277e-11,8.739896e-11
12912,5.580865e-10,1.13624624e-10
12913,1.07830925e-10,6.63785e-11
12914,7.361486e-11,3.3041386e-10
12915,9.745299e-11,5.7950707e-11
12916,1.679653e-11,5.2062833e-11
12917,1.06424744e-10,3.3182856e-10
12918,5.896195e-11,1.6417346e-09
12919,1.0640957e-09,1.4136612e-09
12920,3.2710473e-11,1.1617947e-10
12921,2.532431e-12,2.2377131e-11
12922,1.2724984e-11,1.2965157e-10
12923,3.6081447e-11,9.194567e-11
12924,5.3455707e-10,1.1164626e-10
12925,5.0457465e-11,1.0087577e-09
12926,1.8084778e-11,2.6923894e-11
12927,5.1714365e-11,6.266038e-11
12928,1.9168278e-10,1.11520695e-10
12929,4.3813213e-11,4.0389367e-10
12930,2.9400232e-10,4.9455046e-10
12931,2.1471824e-11,5.8783783e-10
12932,2.7869473e-10,5.141998e-11
12933,1.5890659e-11,1.541487e-10
12934,2.0236576e-11,2.7792012e-11
12935,1.615144e-10,2.072755e-10
12936,7.163717e-10,7.959872e-08
12937,1.4002483e-10,7.046211e-11
12938,4.973815e-11,7.166447e-11
12939,2.50644e-11,1.7092935e-10
12940,3.6001223e-11,5.257774e-12
12941,3.7447063e-11,1.8656798e-10
12942,1.5573359e-10,2.1702603e-11
12943,5.6003305e-12,8.228789e-12
12944,1.4130479e-11,5.927351e-11
12945,4.6846294e-11,5.317795e-11
12946,1.8295802e-10,5.2165268e-09
12947,2.0400548e-11,1.6692382e-11
12948,7.403249e-11,1.3829665e-10
12949,2.0488167e-11,1.489309e-10
12950,5.5940317e-12,1.08752694e-11
12951,1.8031564e-11,5.2232815e-11
12952,1.33349555e-11,7.8547975e-12
12953,8.179186e-12,8.368045e-11
12954,5.5250493e-10,3.6528426e-11
12955,1.4637402e-11,2.2724198e-10
12956,4.0305544e-11,3.618814e-11
12957,6.427124e-11,4.5208498e-10
12958,4.872982e-11,7.700055e-11
12959,2.4471283e-10,1.7446958e-10
12960,6.620843e-11,7.7551646e-11
12961,2.4464738e-11,4.004157e-11
12962,1.4578036e-10,3.5709496e-10
12963,1.5589585e-10,2.3797716e-11
12964,2.0381227e-10,1.9846754e-11
12965,2.0775196e-11,1.886537e-11
12966,7.530584e-11,1.0037838e-11
12967,4.8744318e-11,7.10905e-11
12968,1.3147036e-11,4.245613e-12
12969,6.755076e-10,1.04597275e-10
12970,6.462539e-11,2.789665e-10
12971,1.2179335e-10,2.5346215e-11
12972,7.546375e-10,2.3894893e-09
12973,1.1836729e-09,3.6383394e-10
12974,1.1459336e-10,1.7421727e-09
12975,6.259471e-10,2.9599131e-10
12976,2.1490641e-10,2.0932527e-09
12977,1.5222733e-10,7.3354996e-11
12978,6.365077e-11,2.1012149e-11
12979,1.6953705e-10,2.134122e-10
12980,2.2767757e-10,2.6138536e-10
12981,9.826117e-11,1.2794955e-11
12982,4.2215784e-10,4.823944e-10
12983,2.388062e-10,7.7844825e-10
12984,1.4960423e-10,2.6303211e-11
12985,1.5069614e-11,4.5523352e-11
12986,3.3764283e-10,4.5655896e-10
12987,1.889246e-10,1.4869212e-11
12988,8.3381566e-11,5.4314574e-11
12989,1.5309912e-10,1.8892495e-10
12990,3.634303e-10,2.8102241e-11
12991,1.4435732e-10,5.8714644e-10
12992,1.4688253e-10,3.2822408e-11
12993,1.4596593e-10,1.459509e-10
12994,1.9863213e-09,4.8131978e-11
12995,6.3714055e-11,1.5998293e-10
12996,3.5100062e-10,4.0590524e-11
12997,1.1422305e-10,6.886833e-11
12998,1.532952e-10,1.4622675e-10
12999,3.2018824e-10,1.4433144e-10
13000,1.8002468e-10,2.3831602e-11
13001,1.2848722e-09,1.5451607e-10
13002,3.2128837e-09,2.6773353e-10
13003,3.89498e-10,2.0698266e-11
13004,1.0219889e-09,1.1592093e-10
13005,4.3339177e-09,7.13534e-10
13006,3.423254e-10,7.632777e-11
13007,7.592647e-10,1.3729923e-10
13008,6.4469186e-10,1.2732322e-10
13009,2.90258e-10,3.287524e-10
13010,8.333184e-10,8.008322e-10
13011,1.4845677e-09,6.7840505e-10
13012,1.5378667e-09,1.8396661e-09
13013,3.174058e-10,3.1331981e-10
13014,2.6533873e-09,1.9179076e-09
13015,6.4234634e-10,9.576867e-10
13016,1.4163009e-09,7.0574724e-10
13017,3.52468e-09,1.4194188e-09
13018,9.520903e-09,1.10012985e-08
13019,1.4158956e-09,1.39664e-09
13020,5.2217826e-09,3.5006344e-09
13021,9.1151975e-09,8.784925e-10
13022,6.289549e-09,7.888651e-09
13023,7.122986e-08,8.071336e-09
13024,1.1786985e-09,5.753029e-09
13025,3.5121042e-09,2.3412308e-09
13026,9.342667e-09,5.9379937e-09
13027,1.9565755e-08,5.0342934e-09
13028,2.1640993e-09,2.0249842e-09
13029,8.483202e-08,1.2023914e-08
13030,8.419477e-09,3.455353e-09
13031,6.623439e-09,3.939752e-09
13032,7.763653e-09,1.5798449e-08
13033,4.6307633e-09,9.976945e-09
13034,7.687634e-09,9.420595e-09
13035,2.2869568e-09,4.386719e-09
13036,3.3390672e-09,1.00106465e-08
13037,6.1861144e-08,1.085744e-08
13038,1.005299e-08,3.588063e-08
13039,2.0369976e-05,1.8675239e-07
13040,1.1902343e-08,4.6796984e-08
13041,5.0756967e-08,1.1166e-08
13042,6.225465e-07,4.288633e-08
13043,1.2223032e-07,1.08444475e-07
13044,4.8615567e-10,3.2675402e-09
13045,4.536234e-07,1.36458365e-08
13046,1.5500179e-08,2.4948332e-09
13047,3.8550652e-08,3.6307992e-09
13048,1.6086494e-08,4.3145767e-09
13049,5.014621e-08,2.6910586e-08
13050,7.556565e-08,8.443937e-09
13051,1.25116015e-08,7.3704425e-09
13052,3.924011e-09,4.3941135e-09
13053,1.107488e-08,4.618547e-09
13054,1.4057248e-08,5.9211533e-09
13055,2.8499394e-09,1.5028124e-09
13056,1.4372411e-09,9.269024e-09
13057,2.3320499e-09,3.7656456e-09
13058,2.2010163e-08,7.600505e-09
13059,3.5701275e-09,2.0784698e-08
13060,1.222715e-09,2.1607185e-08
13061,9.103556e-09,4.884507e-09
13062,3.864737e-09,2.59216e-08
13063,1.7735895e-08,1.8044494e-08
13064,1.0818392e-08,3.617929e-08
13065,1.5175227e-09,5.0404325e-09
13066,5.5700955e-09,1.2492525e-08
13067,1.7242355e-07,4.039734e-08
13068,2.6236697e-09,9.457484e-09
13069,2.130601e-09,6.8992385e-09
13070,6.3872017e-07,7.1381464e-08
13071,2.0179293e-08,4.677403e-09
13072,1.4840579e-07,9.943872e-08
13073,2.6620212e-08,5.7682715e-08
13074,1.1703274e-08,4.270146e-09
13075,1.0180385e-07,1.3905139e-08
13076,7.515897e-09,1.6940213e-08
13077,5.4218368e-09,6.1652716e-10
13078,2.9257837e-08,3.4256477e-08
13079,8.562461e-09,3.3771774e-09
13080,1.2515588e-08,8.325038e-09
13081,7.806224e-09,1.2957901e-08
13082,2.5957718e-08,3.462566e-08
13083,9.050953e-10,1.685142e-09
13084,1.7498156e-09,3.0860245e-09
13085,4.2736878e-10,3.32959e-10
13086,2.8996106e-09,2.2200684e-09
13087,3.0819072e-09,6.5043184e-09
13088,3.5338483e-09,2.8094607e-09
13089,7.0912326e-10,8.884246e-09
13090,2.0048576e-09,3.9655963e-09
13091,1.6482861e-09,1.0294512e-08
13092,2.537023e-09,3.6437724e-09
13093,2.809754e-10,7.6512635e-10
13094,1.7715168e-08,1.201663e-07
13095,5.5320826e-10,5.9007554e-10
13096,1.10055165e-08,5.493098e-09
13097,2.858092e-10,1.2236413e-09
