Position,Acceptor_Ref,Donor_Ref
10041,1.3080019e-06,2.9189653e-07
10042,2.651192e-06,2.8818937e-07
10043,3.7570142e-06,2.544516e-07
10044,8.6939235e-06,6.2998865e-06
10045,2.9971302e-06,8.3844986e-07
10046,3.799638e-05,1.5885215e-07
10047,8.005454e-06,9.64659e-08
10048,4.5884303e-06,8.4281965e-07
10049,3.114367e-05,3.6737642e-06
10050,6.3516964e-06,1.8407653e-07
10051,7.557462e-06,1.3064778e-07
10052,2.2302975e-06,2.4397306e-07
10053,5.3442263e-06,6.046429e-07
10054,1.856183e-05,4.422596e-07
10055,3.3189608e-06,8.352564e-07
10056,8.166475e-06,1.1733782e-06
10057,1.7219561e-05,1.3869652e-06
10058,3.7804093e-05,4.4782195e-07
10059,7.142359e-06,2.5037784e-06
10060,1.4459086e-05,2.1999736e-07
10061,1.5068441e-06,9.291678e-08
10062,5.605778e-06,2.508669e-07
10063,1.5852758e-05,3.0927262e-07
10064,4.5973584e-06,3.8662128e-07
10065,7.493056e-05,7.464644e-07
10066,5.022675e-05,4.381344e-06
10067,7.3399824e-06,1.6424463e-07
10068,3.511196e-05,7.517773e-07
10069,0.00049558573,1.3599492e-05
10070,0.00012618059,1.6367743e-06
10071,5.5159046e-05,1.1498748e-06
10072,4.485669e-05,5.868024e-06
10073,3.278521e-05,1.9942322e-06
10074,4.3734457e-05,1.5506682e-06
10075,5.6021568e-06,1.9318466e-06
10076,3.3296838e-05,4.293242e-07
10077,0.00021644736,7.492259e-07
10078,0.9625735,2.8792414e-05
10079,0.0002849648,1.6813149e-06
10080,0.00070037326,8.185692e-06
10081,2.0332931e-05,4.6488108e-07
10082,4.2203155e-05,9.018562e-07
10083,5.3937394e-05,1.1063288e-06
10084,0.0003281807,3.2925834e-07
10085,0.00010295678,1.3041795e-06
10086,0.034705512,1.4868421e-05
10087,3.4554694e-05,1.0539261e-06
10088,1.23841355e-05,1.5619723e-06
10089,0.0047278176,1.8814569e-06
10090,7.493373e-06,2.6805185e-06
10091,3.7041823e-06,1.3237166e-06
10092,0.0029886283,3.1596887e-06
10093,5.3901786e-05,6.194239e-07
10094,2.602174e-05,7.4864636e-07
10095,4.2875647e-05,9.4908194e-07
10096,2.7828148e-06,4.30206e-07
10097,7.782036e-05,2.6123627e-07
10098,0.00033725816,2.0222776e-06
10099,9.367319e-06,3.045759e-07
10100,1.5182532e-05,2.712794e-07
10101,0.0002642506,1.5113999e-07
10102,3.7221227e-05,1.5891432e-07
10103,9.509633e-07,2.1655009e-07
10104,4.6170084e-07,3.0988886e-08
10105,2.0042036e-05,2.9151902e-08
10106,1.1429726e-06,1.1349509e-07
10107,2.150566e-05,1.4065706e-07
10108,1.7235383e-05,1.6367053e-07
10109,4.8344562e-05,0.00018380591
10110,0.015581575,2.950623e-05
10111,2.2022312e-05,3.9042635e-07
10112,3.4022153e-06,4.293146e-07
10113,6.674549e-06,1.284159e-06
10114,8.060806e-06,7.3066064e-07
10115,2.3864897e-05,4.2588948e-07
10116,4.4369845e-05,1.5943489e-07
10117,3.1655167e-05,1.161892e-07
10118,1.916387e-05,7.4222845e-07
10119,1.7729199e-05,4.6955992e-07
10120,0.00042571742,9.444613e-07
10121,1.1730414e-05,4.2052693e-07
10122,2.2215836e-06,7.869727e-07
10123,7.2748853e-06,1.985987e-07
10124,7.1484237e-06,9.1289587e-07
10125,0.00016218514,2.301516e-06
10126,3.0543245e-06,2.1800538e-07
10127,0.00011332391,1.481882e-06
10128,0.00013973175,8.005929e-07
10129,3.4388263e-06,1.0752932e-07
10130,1.2257012e-06,3.0277516e-07
10131,2.6358305e-06,6.496889e-07
10132,5.282007e-06,1.1259423e-07
10133,3.743749e-06,8.089105e-07
10134,3.5860335e-06,7.263031e-07
10135,1.6801821e-06,1.2418118e-07
10136,2.6006433e-06,2.514429e-07
10137,5.038175e-06,8.895613e-07
10138,3.063271e-06,4.4679814e-07
10139,1.1488762e-06,2.7914672e-07
10140,6.3323756e-07,5.113985e-07
10141,1.431222e-06,5.455942e-07
10142,4.307037e-06,5.363504e-07
10143,1.2540477e-07,6.817503e-07
10144,6.5311483e-06,7.13928e-07
10145,1.0098228e-06,5.673909e-07
10146,1.3264746e-06,2.4931194e-06
10147,4.6173122e-06,8.406545e-07
10148,3.1542536e-06,6.378715e-07
10149,2.7279355e-05,1.5257085e-06
10150,2.228087e-05,7.5876284e-07
10151,1.8560509e-07,1.3411406e-07
10152,1.3620455e-06,1.1346472e-06
10153,3.901383e-06,6.318632e-07
10154,4.5386805e-06,5.022531e-07
10155,3.3247034e-06,1.4286501e-06
10156,9.832196e-06,4.964938e-07
10157,2.0017135e-06,3.8225056e-07
10158,8.722288e-06,1.1241759e-06
10159,3.1569027e-06,2.1195777e-07
10160,2.1428152e-06,1.6128513e-06
10161,3.1641473e-06,2.2479496e-06
10162,4.7326444e-05,1.2165176e-06
10163,6.872033e-06,1.1731739e-06
10164,3.8984294e-06,1.0111717e-06
10165,2.1481188e-05,6.6771963e-07
10166,6.8844456e-05,8.9896756e-05
10167,3.901871e-05,1.628827e-06
10168,4.7937905e-05,1.9441172e-06
10169,2.4275228e-05,4.899707e-06
10170,1.6237924e-06,3.010222e-07
10171,2.5639465e-06,7.275673e-07
10172,0.0001773817,2.461234e-06
10173,6.9363077e-06,1.5888223e-06
10174,3.497807e-05,2.7088386e-06
10175,1.4631572e-05,1.214112e-06
10176,6.570997e-05,3.7827872e-06
10177,9.986311e-06,4.5482344e-07
10178,1.0273525e-05,2.7256215e-06
10179,8.158128e-06,2.2152028e-06
10180,5.3308104e-06,1.0778476e-06
10181,8.94574e-06,1.4358685e-06
10182,7.103865e-05,6.744569e-05
10183,5.500183e-07,6.8971013e-07
10184,1.3207322e-06,1.2556604e-06
10185,1.6255795e-05,5.665702e-05
10186,1.6838365e-05,1.5135173e-06
10187,6.2693916e-06,1.305734e-06
10188,2.281501e-06,3.8994463e-06
10189,2.6837156e-06,2.8122663e-06
10190,3.563971e-06,6.5056092e-06
10191,1.3937206e-05,2.620951e-06
10192,5.1366214e-06,9.2075805e-07
10193,8.8421285e-07,7.0838214e-06
10194,6.5463837e-06,3.676218e-06
10195,1.990566e-06,1.1393811e-06
10196,2.5900522e-06,3.6188197e-07
10197,3.8328944e-06,4.074779e-06
10198,1.865561e-05,6.8249487e-06
10199,3.534608e-06,1.3088937e-05
10200,2.9953688e-05,8.008889e-07
10201,1.1457786e-06,4.066136e-06
10202,2.6007995e-06,1.3572644e-05
10203,1.3732506e-06,1.745607e-06
10204,9.878189e-06,7.046941e-06
10205,4.113104e-06,1.2583531e-05
10206,1.8927607e-05,0.00029482855
10207,6.235904e-06,7.706977e-06
10208,5.932511e-06,1.530784e-05
10209,3.4596763e-07,2.786483e-06
10210,8.300996e-05,0.991137
10211,3.4676966e-06,4.201862e-06
10212,5.804911e-07,2.0287966e-06
10213,5.7350354e-07,7.4017507e-06
10214,8.6013614e-07,8.84076e-07
10215,2.523911e-07,2.1023372e-06
10216,5.5036645e-07,3.3458275e-07
10217,1.7087325e-06,3.5217235e-07
10218,7.6096154e-07,1.1963921e-07
10219,5.851379e-08,3.5918635e-08
10220,7.554292e-07,9.4285674e-08
10221,2.4047432e-07,5.2819104e-07
10222,7.1958215e-07,6.298486e-06
10223,4.776527e-08,1.8704277e-07
10224,7.638107e-08,1.4056305e-07
10225,3.037778e-08,1.9292343e-06
10226,8.037419e-08,2.3350306e-07
10227,6.503815e-08,3.5355094e-07
10228,4.0940346e-08,2.0555897e-06
10229,2.568768e-08,1.7442104e-06
10230,5.278589e-08,1.745391e-06
10231,4.9847735e-08,6.4422966e-07
10232,1.06066615e-07,4.1657295e-06
10233,2.1032472e-08,6.176055e-07
10234,7.80714e-08,3.131488e-07
10235,7.434623e-08,1.1260797e-06
10236,6.7843786e-08,2.647452e-07
10237,2.3320577e-08,5.8975836e-08
10238,2.0405192e-08,1.3590183e-07
10239,9.757057e-08,4.8273392e-08
10240,3.5915195e-06,5.7890367e-07
10241,2.8036888e-08,2.627242e-08
10242,9.139811e-09,1.8522638e-08
10243,1.0177928e-07,1.0343e-08
10244,7.750993e-08,1.1358918e-08
10245,9.285425e-08,1.3886499e-09
10246,2.4801946e-07,2.0374962e-06
10247,2.5516854e-07,7.017772e-09
10248,4.653645e-08,1.6507761e-09
10249,3.1443466e-08,1.8824093e-09
10250,1.9497131e-08,1.0169932e-08
10251,5.374681e-08,1.2505856e-09
10252,6.638108e-08,1.6124592e-09
10253,9.68408e-09,6.457473e-10
10254,1.3589021e-08,1.8808948e-09
10255,1.0243313e-07,4.190425e-09
10256,8.258188e-09,2.4069409e-09
10257,2.6768214e-08,2.326161e-09
10258,1.2922456e-08,5.453738e-09
10259,1.4057281e-08,4.657166e-10
10260,6.2033635e-08,1.1341761e-09
10261,6.9217903e-09,3.2334384e-09
10262,3.2852205e-09,1.7837444e-09
10263,8.618352e-07,1.7073063e-09
10264,2.626126e-09,3.4979941e-09
10265,9.894089e-09,1.5550701e-09
10266,1.09151035e-08,3.7262806e-09
10267,1.5874033e-08,3.530058e-09
10268,2.1449901e-08,4.6745052e-09
10269,1.13431824e-07,1.1005204e-08
10270,8.432939e-09,3.1609517e-09
10271,2.9514428e-08,1.780818e-08
10272,2.9577052e-07,1.9453104e-08
10273,3.4906878e-07,1.1213414e-08
10274,2.0549784e-08,1.7056516e-08
10275,3.4278435e-07,3.2481303e-08
10276,5.8844666e-08,1.4910125e-08
10277,7.5323175e-07,9.5022344e-08
10278,1.9591377e-07,3.9001005e-08
10279,1.6644128e-07,1.3194447e-08
10280,2.2525379e-07,8.217994e-08
10281,6.1830156e-07,5.486624e-08
10282,5.3904575e-08,3.2359914e-08
10283,5.546083e-07,8.881113e-08
10284,2.786755e-07,3.5262378e-08
10285,1.0748593e-06,1.0839993e-06
10286,1.366301e-05,1.1666251e-07
10287,2.913313e-07,5.5344827e-08
10288,1.8780277e-06,2.349054e-08
10289,3.5130057e-07,1.7978707e-07
10290,5.677656e-07,8.7313026e-08
10291,2.8592873e-07,6.478835e-08
10292,2.995967e-06,4.114191e-08
10293,1.3706531e-06,6.717561e-08
10294,5.3435087e-06,1.8949711e-07
10295,4.956526e-07,3.8253393e-08
10296,7.5567567e-07,2.4742368e-08
10297,1.2105077e-06,1.2255967e-07
10298,9.0094164e-07,8.257486e-08
10299,2.4170436e-06,4.6666973e-08
10300,7.4681907e-07,1.6939617e-07
10301,8.346208e-06,7.170475e-08
10302,8.396122e-07,1.2906187e-07
10303,1.6012918e-06,5.0928315e-06
10304,2.317636e-05,3.5804027e-07
10305,7.534896e-07,2.2959713e-07
10306,1.15916784e-07,4.684804e-08
10307,5.205749e-07,1.2223455e-07
10308,2.4920423e-06,1.6991956e-07
10309,9.935147e-07,1.2208878e-07
10310,0.00023069745,5.92118e-07
10311,4.7121313e-07,7.721883e-08
10312,5.6348454e-06,8.2883346e-08
10313,3.4270488e-06,1.1967421e-07
10314,7.279862e-07,3.377998e-07
10315,3.8081998e-06,6.101806e-08
10316,3.051095e-07,9.552623e-08
10317,0.00089673296,7.769931e-06
10318,7.0534725e-07,1.8877067e-07
10319,3.0886724e-07,2.1711583e-07
10320,4.0252758e-06,1.4534676e-07
10321,1.3382742e-06,8.1078255e-08
10322,1.7422289e-07,9.665873e-08
10323,8.466549e-06,5.227672e-07
10324,2.710894e-07,5.609437e-07
10325,3.829056e-06,1.246413e-06
10326,1.7143254e-06,1.1959241e-06
10327,1.0526194e-06,4.580901e-06
10328,4.8582706e-06,2.4286555e-06
10329,1.1063393e-06,3.0915544e-06
10330,4.09891e-06,8.6964735e-07
10331,3.6787492e-06,1.0052335e-06
10332,1.4594152e-06,3.4644864e-07
10333,1.5125805e-06,6.3030944e-07
10334,4.867796e-07,6.887505e-07
10335,4.083021e-06,7.427153e-07
10336,2.4769838e-06,2.1843621e-07
10337,5.1072543e-06,2.517074e-06
10338,6.6945563e-06,1.7692352e-06
10339,8.30211e-07,1.9756167e-06
10340,2.5737895e-06,2.2135275e-06
10341,3.5674534e-06,2.1626724e-06
10342,3.9003407e-06,6.603234e-07
10343,1.7210494e-05,6.1144095e-07
10344,7.511028e-06,2.8652628e-06
10345,6.0895167e-05,1.1399441e-06
10346,7.6169135e-06,6.670596e-07
10347,0.00011434961,2.6397952e-06
10348,0.00014852456,4.6293053e-06
10349,7.169706e-05,4.169896e-06
10350,0.000103312916,1.0872569e-05
10351,8.086466e-05,3.328836e-06
10352,0.000119465476,1.7070727e-06
10353,7.662933e-06,3.1957363e-06
10354,3.991946e-05,8.9006235e-06
10355,8.247166e-05,2.8746172e-06
10356,0.00011592194,9.928762e-06
10357,7.874796e-06,2.0267416e-06
10358,0.00028974895,4.1891385e-06
10359,3.29827e-05,1.5961998e-06
10360,2.7524951e-05,7.908702e-06
10361,0.008206634,8.1790887e-07
10362,3.721738e-05,1.010217e-06
10363,5.693357e-06,6.30751e-07
10364,1.73924e-05,2.4864878e-06
10365,3.336311e-05,3.2693447e-07
10366,2.1467708e-06,3.8077985e-07
10367,4.3802058e-05,4.768271e-07
10368,2.3829916e-05,2.8149102e-06
10369,1.2927696e-05,6.258461e-07
10370,3.5652865e-06,1.1610385e-06
10371,2.622983e-05,7.0374153e-07
10372,1.5389376e-05,6.6870098e-06
10373,2.3421002e-05,1.1274294e-06
10374,5.9714234e-06,1.7190414e-06
10375,8.549121e-06,4.438055e-07
10376,8.6903665e-06,3.4837305e-07
10377,3.3212636e-06,6.8003385e-07
10378,1.5871057e-05,2.6247963e-06
10379,6.103096e-06,9.1452875e-07
10380,7.089028e-05,3.4757136e-06
10381,8.530192e-06,2.1509445e-06
10382,3.6740762e-06,9.996837e-07
10383,2.7039325e-05,1.4957429e-06
10384,5.388456e-05,1.3304576e-06
10385,3.0913052e-05,1.8480757e-06
10386,1.4182122e-05,1.0548208e-06
10387,0.00013771378,2.9266903e-06
10388,9.5053256e-05,1.4857601e-06
10389,0.00067153806,2.3742108e-05
10390,0.0014718717,1.4915748e-05
10391,0.00021970081,4.6405694e-06
10392,7.2824e-05,8.011664e-06
10393,0.00034108874,6.756784e-06
10394,0.0004317935,1.5758342e-06
10395,9.5999065e-05,1.1748809e-06
10396,0.014229113,5.5920966e-05
10397,0.0004669392,2.6454752e-06
10398,9.511779e-05,3.4564957e-06
10399,0.00073661696,2.7155477e-06
10400,0.0001540693,2.2715399e-06
10401,4.648488e-05,2.1586065e-06
10402,0.0006937593,1.1618683e-06
10403,6.824306e-05,4.0401274e-06
10404,0.00029993878,1.7363194e-06
10405,0.0014221075,2.4148696e-06
10406,0.0004524521,4.5725997e-06
10407,0.00018260107,5.4818775e-06
10408,0.0011503643,3.5636992e-06
10409,0.00037173316,1.7912165e-05
10410,0.00013511158,2.6551136e-06
10411,3.7331156e-05,1.3290025e-06
10412,7.128839e-05,3.5250766e-06
10413,0.0013372808,1.03461625e-05
10414,0.00020632488,3.2577354e-06
10415,0.008246755,9.103251e-06
10416,0.0007635326,1.419028e-06
10417,0.0003593942,1.9531752e-05
10418,0.001079248,2.6090352e-06
10419,0.0005544616,6.8611866e-06
10420,0.00010447115,4.5892666e-06
10421,0.0010356798,2.937162e-05
10422,0.00034561357,1.6222364e-06
10423,0.00044371764,6.400199e-06
10424,3.1325424e-05,6.9684916e-06
10425,0.000103263126,3.2526598e-06
10426,5.644521e-05,4.644252e-06
10427,3.200342e-05,1.00229645e-05
10428,2.8603792e-05,6.9741172e-06
10429,0.0002673426,2.755553e-06
10430,0.000608353,8.789992e-07
10431,0.00010343899,2.2958639e-06
10432,5.290471e-05,7.7561725e-07
10433,2.8391723e-05,1.3106683e-06
10434,7.496647e-06,1.3307732e-06
10435,3.1096697e-05,3.3590798e-06
10436,1.30926e-06,4.877056e-06
10437,1.36092e-05,4.374827e-06
10438,0.0010471747,4.8876296e-05
10439,0.00014437837,4.10373e-05
10440,0.55871594,0.00074738014
10441,0.00012008058,8.678561e-05
10442,0.00035561234,0.90068614
10443,6.5919325e-05,1.8410645e-05
10444,8.912918e-05,1.4450256e-05
10445,1.1631164e-05,1.4446421e-05
10446,1.712262e-05,1.1117665e-05
10447,2.9373816e-05,1.4329786e-05
10448,2.8091154e-05,7.5157805e-06
10449,3.141756e-06,4.788133e-07
10450,1.0881715e-06,2.092593e-07
10451,1.0245783e-06,1.0201309e-06
10452,1.4233702e-07,1.9147683e-07
10453,5.4876944e-07,1.6677957e-07
10454,1.3677499e-07,2.3622154e-07
10455,4.8724406e-08,6.677775e-08
10456,9.754675e-08,2.0325642e-07
10457,3.3957787e-07,4.2400535e-07
10458,2.0526406e-07,1.50021e-07
10459,9.487386e-08,3.3166224e-08
10460,1.5968654e-08,7.2614675e-08
10461,6.7385336e-08,1.9953659e-07
10462,7.98335e-08,2.8589932e-08
10463,6.4060224e-08,3.776418e-08
10464,8.3969365e-09,2.3344947e-08
10465,7.739236e-08,2.6804168e-08
10466,8.617551e-08,1.9325118e-07
10467,2.4422502e-07,1.9834174e-07
10468,2.715159e-07,1.6462067e-06
10469,9.813624e-08,2.1703173e-07
10470,1.0023183e-07,1.298864e-07
10471,4.2232447e-08,3.692907e-07
10472,5.197159e-08,5.407178e-07
10473,5.150137e-08,5.889125e-07
10474,3.988637e-09,1.4525675e-07
10475,2.4922665e-08,4.0672413e-07
10476,3.4925016e-08,9.112793e-08
10477,2.8092279e-08,7.555742e-07
10478,8.96838e-09,1.347536e-07
10479,6.148365e-08,2.2693453e-07
10480,1.11665635e-07,1.6083297e-07
10481,1.4989995e-07,2.9623533e-07
10482,5.4446473e-06,4.3155524e-07
10483,1.150538e-08,6.196006e-08
10484,3.0967207e-09,5.8043064e-08
10485,2.4807335e-08,3.1860932e-09
10486,1.8614326e-09,3.874697e-09
10487,1.7630704e-08,3.5214406e-08
10488,2.0286482e-08,1.166224e-09
10489,9.361709e-08,2.829382e-08
10490,3.5319765e-08,1.1656083e-08
10491,1.1091409e-07,9.832599e-09
10492,2.6400949e-08,3.3304154e-08
10493,1.1952122e-08,1.0587522e-08
10494,6.6227543e-09,6.189267e-09
10495,4.316591e-09,2.630347e-09
10496,1.3301059e-08,1.132482e-08
10497,2.5129427e-08,6.0914225e-09
10498,6.9358608e-09,1.768848e-09
10499,1.9727975e-07,1.0565087e-08
10500,3.3497475e-08,8.228602e-09
10501,7.813154e-07,9.02964e-09
10502,1.2304841e-08,6.0318626e-09
10503,4.1642585e-07,1.619242e-08
10504,4.3880075e-08,3.4147931e-09
10505,4.072444e-08,2.8924745e-09
10506,1.093793e-07,1.3026593e-08
10507,1.4272847e-07,1.620424e-08
10508,2.0005093e-08,6.2846417e-09
10509,2.7183012e-07,7.830911e-09
10510,3.6161072e-07,5.4874354e-09
10511,1.4938081e-06,3.3687957e-08
10512,3.1808395e-07,2.0397836e-08
10513,5.4002022e-08,6.949891e-08
10514,3.9751905e-07,1.9248843e-08
10515,7.812382e-08,2.9792862e-08
10516,4.001842e-08,1.2003218e-08
10517,5.975791e-08,2.5812977e-08
10518,4.3154092e-08,1.3924762e-08
10519,1.8300094e-06,5.3802136e-08
10520,1.1526815e-07,3.3579944e-08
10521,2.1316582e-07,1.4553935e-08
10522,1.9444515e-07,1.7090766e-08
10523,1.5643633e-07,2.6775393e-08
10524,6.495181e-05,3.7961552e-08
10525,3.0603624e-07,6.381034e-09
10526,1.07768244e-07,6.0415486e-09
10527,2.1155662e-07,1.3382904e-08
10528,7.508845e-08,1.6290668e-08
10529,8.6925337e-07,2.6335291e-08
10530,4.5598685e-07,1.234591e-08
10531,2.994205e-06,2.6188165e-08
10532,7.2098883e-06,9.503466e-08
10533,1.421501e-06,2.48318e-08
10534,6.708981e-07,8.733237e-09
10535,5.5707656e-06,7.425123e-08
10536,9.4207324e-05,9.9515304e-08
10537,6.066608e-07,5.439504e-08
10538,8.66956e-07,3.6099046e-08
10539,4.332428e-05,1.2845786e-07
10540,1.0132963e-05,9.093242e-08
10541,1.7454356e-06,2.0228988e-07
10542,2.0020293e-06,1.6588714e-07
10543,2.1526055e-05,1.1367051e-07
10544,3.2995763e-06,4.2219204e-07
10545,9.407913e-06,1.461822e-07
10546,1.6296346e-05,9.629393e-08
10547,2.1606353e-05,8.116657e-07
10548,3.505766e-06,2.108907e-07
10549,3.9397623e-06,2.6558854e-07
10550,1.9431216e-06,2.6037682e-07
10551,3.409002e-06,5.2930837e-08
10552,4.486854e-06,5.428575e-07
10553,1.5218888e-05,5.066407e-07
10554,2.1971318e-06,4.69621e-07
10555,6.500599e-05,7.6007694e-07
10556,2.6470639e-06,0.00026105574
10557,0.99844456,7.3032544e-07
10558,1.1372263e-05,4.3044606e-06
10559,2.8808552e-05,2.0859954e-06
10560,8.761048e-05,4.6471837e-06
10561,5.953068e-05,3.0900512e-07
10562,1.3871334e-05,6.456373e-06
10563,0.010197455,5.631206e-06
10564,2.2630626e-05,2.0543807e-06
10565,6.8897702e-06,1.6778991e-06
10566,1.2750965e-05,1.5501153e-06
10567,5.8672176e-05,9.442218e-06
10568,7.732371e-06,3.5744208e-06
10569,5.8378155e-06,1.1110867e-06
10570,4.0265742e-05,4.141601e-06
10571,9.240614e-06,2.4813392e-06
10572,4.5602502e-07,2.102e-06
10573,3.1865238e-06,1.2971823e-06
10574,2.062338e-06,4.1819467e-07
10575,4.7092362e-06,2.6965918e-07
10576,4.903811e-07,5.330486e-06
10577,1.0408536e-05,7.0847085e-07
10578,9.964065e-06,6.043169e-07
10579,2.7263254e-06,8.9098205e-07
10580,8.389108e-07,6.301349e-07
10581,2.3983544e-06,1.3581896e-06
10582,3.9543374e-07,4.862792e-07
10583,1.0627002e-05,4.654455e-07
10584,8.208037e-07,2.660807e-07
10585,4.080129e-06,2.7506169e-06
10586,1.0325758e-06,4.1112827e-07
10587,3.1196694e-06,3.866217e-07
10588,1.4534726e-07,5.882827e-07
10589,2.0988041e-07,1.6587006e-07
10590,6.33284e-07,5.5040164e-07
10591,4.4083944e-07,1.1048193e-06
10592,3.2694413e-07,4.59274e-07
10593,1.327131e-07,1.8397125e-07
10594,4.2085148e-07,9.858899e-07
10595,7.7185305e-08,1.8958558e-07
10596,6.155146e-08,7.586009e-07
10597,8.7514266e-08,6.8930706e-07
10598,3.8990382e-08,1.5120129e-07
10599,7.8501316e-08,1.6817586e-07
10600,7.406577e-08,2.186794e-06
10601,7.190001e-07,1.5697846e-06
10602,1.0548877e-06,8.043251e-07
10603,4.077689e-08,3.9840225e-07
10604,1.5274858e-07,5.796147e-06
10605,1.7545884e-07,6.6726574e-07
10606,9.042816e-07,2.4019034e-06
10607,2.2430677e-07,1.3544571e-06
10608,1.2582477e-07,4.237972e-07
10609,5.238736e-07,6.3801536e-07
10610,4.0287308e-08,3.854954e-07
10611,2.8986648e-07,2.8896477e-07
10612,1.54192e-07,4.1408174e-07
10613,4.6533606e-07,6.725477e-07
10614,1.4620804e-07,3.8369248e-07
10615,2.1279557e-07,1.2153932e-06
10616,1.8907664e-07,6.681571e-07
10617,1.493457e-07,7.5284476e-07
10618,1.13580754e-07,5.489697e-07
10619,6.147055e-07,9.577575e-07
10620,3.2076805e-08,1.5662721e-06
10621,2.6015607e-07,5.705932e-07
10622,1.968018e-07,2.905339e-07
10623,5.298555e-08,1.3705451e-06
10624,2.2750626e-07,1.9149688e-07
10625,2.9391038e-07,2.4505232e-07
10626,1.758165e-07,5.1722134e-07
10627,1.7273219e-07,6.0203655e-07
10628,5.74388e-06,7.3296184e-07
10629,2.3210998e-07,4.357465e-08
10630,7.0626027e-07,1.4228699e-07
10631,3.6532745e-07,3.2594178e-07
10632,2.0214148e-07,3.1375782e-07
10633,5.878919e-07,7.2007134e-07
10634,1.8313979e-06,8.034367e-05
10635,6.27143e-07,3.6501302e-07
10636,4.691399e-06,3.8121314e-07
10637,4.955835e-07,4.755788e-07
10638,6.310968e-08,3.155456e-07
10639,3.4898517e-07,2.7005612e-07
10640,5.640033e-07,1.2074676e-07
10641,5.8927762e-06,0.00018031805
10642,1.9590809e-07,1.2987695e-07
10643,2.246959e-07,5.9735484e-08
10644,3.9801625e-07,2.2841289e-07
10645,6.0302057e-07,3.0182846e-07
10646,1.6272818e-06,1.1785288e-07
10647,2.2673885e-07,5.314123e-07
10648,4.2154755e-07,8.9376755e-07
10649,4.2278725e-07,9.3649994e-08
10650,3.2839523e-07,2.8674373e-07
10651,1.09685246e-07,1.4521663e-07
10652,2.8241658e-07,2.4596767e-07
10653,1.2280415e-07,2.0962747e-07
10654,1.8347751e-07,9.8283465e-08
10655,1.9934355e-07,3.3600475e-06
10656,3.8214802e-07,1.1156158e-06
10657,1.4316195e-06,2.2558165e-06
10658,1.292477e-07,4.6897367e-07
10659,1.9463254e-08,3.5260516e-07
10660,2.9982357e-07,1.195249e-06
10661,2.0690891e-07,2.3047917e-07
10662,9.935037e-07,7.614194e-07
10663,8.554123e-08,2.783973e-07
10664,1.8542764e-07,1.2047319e-06
10665,9.678945e-07,4.3085597e-06
10666,1.7446764e-07,1.0087454e-06
10667,1.0829924e-06,1.4576357e-06
10668,1.7494536e-07,1.7978042e-06
10669,1.4418231e-06,3.4324623e-07
10670,3.0557908e-07,5.119856e-07
10671,3.9539583e-07,4.7440753e-07
10672,6.0848345e-07,9.0684426e-07
10673,9.946518e-07,5.741734e-07
10674,3.2064435e-07,1.1546117e-05
10675,4.3168058e-07,8.657562e-07
10676,7.7139487e-07,2.1749324e-06
10677,4.5413466e-07,3.7418758e-06
10678,4.882053e-07,2.40655e-06
10679,4.3279002e-07,1.8714425e-06
10680,3.9383707e-07,1.5300568e-05
10681,1.5978756e-05,0.997468
10682,7.64451e-06,2.0385785e-06
10683,1.8953628e-07,3.733731e-06
10684,4.3872724e-08,2.199833e-06
10685,7.413704e-08,3.3935945e-07
10686,8.2867025e-08,2.119418e-07
10687,1.5488733e-07,1.160225e-06
10688,1.1862843e-07,2.8664829e-08
10689,5.760802e-08,1.8006045e-07
10690,5.4279475e-08,1.3498908e-07
10691,5.956963e-07,1.748419e-08
10692,2.9769712e-08,7.055604e-08
10693,7.75382e-08,1.3316802e-08
10694,5.212339e-09,6.5612165e-09
10695,2.4985415e-08,1.211222e-08
10696,2.0724901e-08,8.553173e-09
10697,7.2608906e-08,1.1757086e-08
10698,7.86491e-09,3.0556806e-09
10699,8.3834415e-09,3.4546495e-09
10700,1.5477749e-08,2.4434754e-09
10701,5.645165e-09,1.6686925e-10
10702,1.8373798e-09,1.0110687e-08
10703,5.9082472e-09,1.1246487e-09
10704,1.6022652e-09,8.924819e-10
10705,5.7700404e-09,1.15239525e-08
10706,1.01834665e-08,2.1265376e-09
10707,2.9587241e-08,8.283741e-09
10708,2.296033e-09,1.7273585e-09
10709,5.1666857e-09,3.0870833e-09
10710,1.028649e-08,1.1663582e-09
10711,2.8083303e-08,4.7594377e-09
10712,6.354513e-09,1.334042e-09
10713,4.618043e-09,8.795807e-09
10714,1.01623145e-08,8.456981e-09
10715,1.0267925e-08,2.7619147e-09
10716,2.1581417e-09,3.4583376e-09
10717,2.5962418e-08,3.0373975e-08
10718,2.182258e-09,4.662888e-09
10719,1.8865892e-08,2.2217976e-09
10720,5.0213655e-09,1.5665949e-09
10721,6.630473e-09,5.35911e-09
10722,1.1784482e-07,1.3159809e-09
10723,1.125779e-09,1.1857637e-09
10724,8.18395e-09,2.144217e-09
10725,6.3977508e-09,4.847806e-10
10726,2.5907585e-09,4.8156545e-09
10727,4.1078985e-09,4.0374952e-09
10728,1.4499825e-08,3.939352e-10
10729,5.5042455e-09,9.501904e-10
10730,3.304295e-09,5.1060434e-10
10731,3.8839456e-09,1.5357313e-09
10732,4.4121043e-07,5.9701066e-09
10733,3.7935193e-09,8.6816054e-10
10734,2.0926392e-09,1.8952324e-10
10735,8.067512e-09,9.0035135e-10
