Position,Acceptor_Ref,Donor_Ref,Acceptor_Mut,Donor_Mut
2580,2.6794729e-07,5.89709e-07,8.2011485e-07,1.6076443e-06
2581,5.963545e-09,2.0691661e-07,1.4767669e-08,5.487535e-07
2582,2.2035609e-07,2.0374146e-06,5.7140426e-07,8.44222e-06
2583,2.1069363e-07,1.2532726e-05,6.684867e-07,4.5220753e-05
2584,1.8332912e-08,5.2284787e-07,4.1208743e-08,2.0178024e-06
2585,5.0384692e-08,1.0029353e-05,1.654162e-07,4.161644e-05
2586,2.2627219e-07,4.0805907e-07,7.4958507e-07,1.7110306e-06
2587,5.586865e-09,2.30181e-08,2.479614e-08,7.739102e-08
2588,2.7887402e-06,8.068149e-06,5.4594193e-06,3.5264744e-05
2589,9.3848556e-08,3.3551203e-08,2.4156262e-07,7.4265564e-08
2590,7.945493e-09,6.923277e-07,1.8518211e-08,3.0837095e-06
2591,2.7475033e-07,7.14039e-07,1.1231026e-06,4.169972e-06
2592,5.545301e-09,7.984061e-09,1.75143e-08,3.101581e-08
2593,4.540298e-09,1.4053747e-07,1.0581642e-08,4.916052e-07
2594,1.601258e-08,9.711913e-08,3.0016924e-08,3.5719302e-07
2595,2.0787827e-08,6.536008e-08,8.2674966e-08,1.9381875e-07
2596,1.9784773e-08,1.557105e-06,4.4459462e-08,4.234364e-06
2597,4.8122796e-08,7.808946e-08,1.1968595e-07,1.9825424e-07
2598,2.0406882e-08,7.362236e-08,7.665145e-08,2.559156e-07
2599,9.028328e-09,1.3361472e-08,2.1727956e-08,3.3719495e-08
2600,1.9867507e-07,9.732515e-07,3.9633946e-07,3.0775777e-06
2601,1.1346449e-08,1.4077312e-07,3.5699863e-08,3.5700708e-07
2602,6.4579155e-09,2.1796229e-08,1.9292774e-08,4.8654424e-08
2603,1.771565e-08,8.8410644e-08,5.9505425e-08,5.0364736e-07
2604,2.938303e-09,3.1575524e-08,8.5370475e-09,8.734091e-08
2605,7.172382e-09,2.142176e-08,2.5957519e-08,6.7932206e-08
2606,1.6669585e-08,2.1700911e-08,5.0535455e-08,4.6394643e-08
2607,4.925784e-09,5.9380106e-08,1.8536655e-08,2.380036e-07
2608,2.9394664e-09,1.1233986e-08,8.123143e-09,2.6117243e-08
2609,1.4413014e-07,1.8171441e-07,3.932747e-07,6.879342e-07
2610,8.434195e-09,6.653213e-09,1.9579598e-08,1.7880192e-08
2611,1.1808454e-08,7.701157e-09,4.9903946e-08,2.4826381e-08
2612,5.8964145e-09,5.8582517e-09,1.5823364e-08,1.162456e-08
2613,6.90939e-08,3.160798e-08,1.774788e-07,1.16940136e-07
2614,2.9567346e-08,4.5263917e-08,9.39763e-08,1.2718144e-07
2615,1.350196e-08,1.5587931e-08,4.1760902e-08,6.58471e-08
2616,3.791329e-08,4.4646708e-08,1.2470618e-07,1.5159853e-07
2617,4.348603e-06,0.0022901427,1.832762e-05,0.010449996
2618,7.613541e-08,6.0549e-08,1.5445671e-07,9.9993485e-08
2619,2.9483868e-08,9.460077e-08,7.918466e-08,3.5071628e-07
2620,2.6730638e-09,5.1975547e-08,1.1699693e-08,3.0645376e-07
2621,6.215976e-08,1.4561779e-07,1.7310964e-07,5.377947e-07
2622,1.1019126e-08,1.6387398e-07,3.0652533e-08,3.8940453e-07
2623,3.0755658e-08,1.8135404e-07,8.483771e-08,9.428633e-07
2624,1.9028644e-08,2.229595e-08,4.546905e-08,8.362521e-08
2625,1.6225792e-07,9.958311e-08,3.2177977e-07,3.5241553e-07
2626,1.4351372e-08,5.7206233e-08,4.503033e-08,1.6158565e-07
2627,2.0851578e-08,2.3498719e-09,5.4240466e-08,4.4492494e-09
2628,8.8437755e-09,6.527034e-09,3.2061656e-08,3.4362014e-08
2629,8.364686e-08,5.404604e-07,2.8013605e-07,1.7167047e-06
2630,2.5730447e-08,4.465521e-08,6.024767e-08,1.2475539e-07
2631,4.116456e-08,3.8477943e-08,1.1423725e-07,1.2970176e-07
2632,4.120437e-09,2.585828e-08,1.5769935e-08,1.1008733e-07
2633,4.0949137e-09,3.816119e-08,8.274105e-09,8.680091e-08
2634,2.7389746e-08,8.6511704e-08,7.107171e-08,2.5339045e-07
2635,4.8743664e-07,2.1785013e-07,8.7933756e-07,6.694439e-07
2636,2.087113e-08,3.732872e-08,5.8460436e-08,1.408944e-07
2637,2.4488662e-08,9.182029e-09,8.2540105e-08,2.8041237e-08
2638,1.3962788e-08,3.353751e-07,4.682483e-08,1.4096228e-06
2639,2.5918443e-08,1.6603707e-08,6.389627e-08,3.362191e-08
2640,6.074682e-09,3.009322e-08,1.4057588e-08,9.416329e-08
2641,8.9992305e-08,1.3339354e-07,2.3577188e-07,5.72983e-07
2642,8.513568e-08,2.4461198e-07,3.01779e-07,5.128206e-07
2643,4.713166e-09,4.5055838e-08,8.336617e-09,8.994291e-08
2644,1.3996235e-08,5.5788384e-08,3.484628e-08,2.4087527e-07
2645,1.0748208e-08,5.1950927e-08,2.4777657e-08,1.8441088e-07
2646,2.562928e-08,3.4970963e-08,4.63203e-08,9.935756e-08
2647,1.7186007e-09,5.046199e-09,3.154535e-09,1.1476027e-08
2648,2.577795e-07,1.1587224e-05,8.114622e-07,5.4492655e-05
2649,1.2708654e-07,1.15675745e-08,2.0275338e-07,2.8401553e-08
2650,3.5903366e-08,1.8396983e-07,6.958235e-08,6.5308905e-07
2651,2.8840126e-09,1.4096964e-08,4.64689e-09,2.6969241e-08
2652,6.754667e-09,1.4970603e-08,1.8432146e-08,3.3556876e-08
2653,9.2687396e-09,9.2136085e-09,2.2387804e-08,4.3151694e-08
2654,3.841081e-08,5.571449e-08,1.0695733e-07,1.160956e-07
2655,4.9959077e-08,4.255353e-08,9.209734e-08,9.164704e-08
2656,4.1301565e-08,4.214693e-08,9.637138e-08,1.0683154e-07
2657,6.1279337e-09,3.1364507e-09,1.5146302e-08,9.839887e-09
2658,2.0649824e-07,3.280511e-06,4.5419284e-07,8.755042e-06
2659,1.5753582e-08,5.6892224e-09,2.5504784e-08,1.1157831e-08
2660,2.4990516e-07,1.4561126e-08,4.5205587e-07,3.5878454e-08
2661,2.1608177e-08,4.293923e-09,4.4505107e-08,1.0487867e-08
2662,6.2280976e-09,1.7547208e-08,1.2447606e-08,3.344541e-08
2663,6.330272e-08,1.5794885e-08,9.888591e-08,3.6437324e-08
2664,1.4036689e-08,1.0190497e-08,2.2778599e-08,2.1797858e-08
2665,2.6150964e-09,2.0817952e-09,4.640228e-09,5.328683e-09
2666,3.390258e-08,3.4664176e-08,6.4481014e-08,7.966587e-08
2667,2.665055e-09,1.2329148e-09,5.7992806e-09,2.4105484e-09
2668,3.8791647e-08,1.5518351e-08,9.5104056e-08,3.9343806e-08
2669,7.8273715e-08,1.3600039e-08,1.1159771e-07,2.8030783e-08
2670,2.341817e-08,3.568244e-08,5.4091664e-08,7.8748116e-08
2671,2.311666e-09,2.4701092e-09,3.3351966e-09,4.159464e-09
2672,4.5098645e-09,1.6747018e-08,8.457398e-09,6.389752e-08
2673,1.6943124e-08,1.157145e-08,4.1692772e-08,4.1548265e-08
2674,9.8102404e-08,6.0293175e-08,1.3409635e-07,1.07927534e-07
2675,5.487153e-09,1.5385743e-09,8.657518e-09,3.2660463e-09
2676,1.7295813e-08,1.0022244e-07,3.2316596e-08,2.3337573e-07
2677,1.6771523e-09,2.6377731e-09,2.7568365e-09,6.5266454e-09
2678,2.4632807e-09,6.41725e-09,6.7228414e-09,2.0323764e-08
2679,1.8360149e-08,1.14875105e-08,2.6210035e-08,1.8702346e-08
2680,6.6867436e-09,1.373081e-07,1.2514692e-08,2.6358495e-07
2681,8.892324e-09,2.711397e-08,2.4070994e-08,1.0026052e-07
2682,9.0527195e-08,5.142538e-08,2.1449394e-07,9.512496e-08
2683,1.6761483e-08,8.360651e-09,3.978514e-08,1.7692873e-08
2684,3.3434737e-09,2.7326019e-08,5.80956e-09,6.371723e-08
2685,5.0178306e-07,1.5835828e-07,8.741269e-07,5.220344e-07
2686,3.4583043e-09,1.4994713e-08,4.896789e-09,2.8586712e-08
2687,1.3856665e-08,1.15976615e-08,2.896777e-08,2.9416404e-08
2688,1.6859666e-08,3.1973208e-08,2.4853529e-08,7.6762866e-08
2689,8.648355e-08,3.3307852e-08,1.6429418e-07,8.2032436e-08
2690,1.5205305e-08,1.4680104e-07,2.590122e-08,2.8553e-07
2691,2.164077e-08,2.0571587e-08,5.6099196e-08,7.880347e-08
2692,1.9109963e-08,4.655808e-08,3.1058914e-08,9.628059e-08
2693,2.061663e-08,1.9240609e-08,3.706071e-08,3.0666946e-08
2694,4.721196e-08,6.805236e-08,7.5473466e-08,1.6730029e-07
2695,3.5155633e-08,6.1595515e-09,8.227369e-08,1.9943604e-08
2696,7.114928e-08,5.3576265e-08,7.752429e-08,8.400517e-08
2697,3.6483392e-08,4.2025805e-09,6.018287e-08,1.2461655e-08
2698,4.2853205e-09,1.1089047e-08,6.0394414e-09,3.469945e-08
2699,1.941427e-07,1.3387398e-07,2.9526467e-07,3.6776356e-07
2700,1.6425842e-07,4.720175e-08,3.3937755e-07,1.0928318e-07
2701,2.8056618e-08,1.3827558e-08,5.6558925e-08,3.8230468e-08
2702,3.604504e-08,7.560955e-08,5.426839e-08,1.3803853e-07
2703,1.4297683e-08,6.430375e-09,3.831902e-08,1.4890821e-08
2704,1.6598896e-08,6.609736e-09,2.1220746e-08,1.0833686e-08
2705,1.0594308e-08,3.032316e-08,2.3745116e-08,8.989326e-08
2706,4.0644032e-08,4.994255e-08,6.682005e-08,1.2139358e-07
2707,2.1064178e-08,7.4246413e-09,8.0399694e-08,3.2017873e-08
2708,2.8455172e-08,2.440475e-09,3.977261e-08,6.417988e-09
2709,9.551309e-08,6.9541656e-08,2.1004526e-07,1.9071655e-07
2710,5.051106e-07,1.2384066e-07,9.755829e-07,4.2269244e-07
2711,9.2428955e-08,5.4412164e-09,3.1263053e-07,1.9440012e-08
2712,3.6134832e-08,9.030383e-09,6.956107e-08,2.5519762e-08
2713,9.323046e-09,1.0559812e-07,2.6004523e-08,2.7425367e-07
2714,2.604711e-08,4.8057615e-08,6.430061e-08,1.2416558e-07
2715,4.5300123e-08,1.0081985e-08,1.1857948e-07,3.1111163e-08
2716,1.0637999e-07,6.05432e-08,2.3974684e-07,1.2356722e-07
2717,1.1024736e-08,2.396919e-08,4.3417053e-08,1.0726645e-07
2718,9.5247735e-08,2.0965386e-08,1.5025785e-07,5.3240882e-08
2719,1.088816e-07,4.4415157e-07,3.1354278e-07,1.3307828e-06
2720,1.8293974e-08,1.7218142e-08,5.005763e-08,5.994787e-08
2721,1.8907991e-07,2.0052818e-08,2.4162347e-07,3.0842777e-08
2722,6.7086505e-09,6.9216908e-09,1.6229054e-08,1.6069652e-08
2723,2.6568255e-08,4.1210207e-08,7.0366994e-08,1.6851666e-07
2724,6.9901446e-08,9.170935e-08,1.1903692e-07,2.7102809e-07
2725,2.790416e-08,1.0596257e-08,6.079095e-08,2.1327843e-08
2726,1.16115984e-07,6.501634e-08,2.5487947e-07,2.0900036e-07
2727,1.5614873e-07,6.6154935e-06,3.137745e-07,4.551582e-05
2728,1.6283037e-07,3.0148733e-08,2.0852144e-07,4.9123713e-08
2729,1.0164556e-07,2.0219322e-07,1.3518762e-07,2.8521032e-07
2730,6.3374666e-09,1.951494e-07,1.5592523e-08,5.6654596e-07
2731,2.7847367e-08,3.376703e-08,5.457373e-08,1.4220002e-07
2732,9.32047e-07,8.2255957e-07,1.4634645e-06,1.3058204e-06
2733,1.8384629e-08,2.1938167e-08,2.7661248e-08,5.5641483e-08
2734,1.2607606e-08,1.565163e-07,2.1175357e-08,4.7098925e-07
2735,7.99955e-06,1.4368257e-05,1.7397484e-05,4.814327e-05
2736,9.020627e-09,5.504253e-09,1.494045e-08,1.3396506e-08
2737,4.3141566e-09,1.9013589e-08,7.3260216e-09,6.6994275e-08
2738,9.016656e-09,2.8451009e-08,1.41372e-08,1.0308404e-07
2739,1.7712408e-07,2.8847685e-07,4.934282e-07,8.414627e-07
2740,7.998908e-09,1.8085691e-08,1.1290744e-08,5.255088e-08
2741,3.165956e-08,2.731647e-08,7.4930526e-08,9.379289e-08
2742,1.7093182e-08,3.532961e-07,5.5469446e-08,1.5562698e-06
2743,1.5933676e-08,7.953429e-08,4.1477932e-08,2.6769334e-07
2744,4.0987004e-08,3.3880916e-08,5.6302213e-08,1.01189336e-07
2745,1.95671e-07,4.6435524e-08,6.819113e-07,1.6070739e-07
2746,3.9105508e-08,1.7506957e-07,6.076915e-08,4.3206728e-07
2747,1.2877417e-09,2.896003e-08,2.9915441e-09,1.0372215e-07
2748,1.1714778e-08,7.282559e-08,2.2903214e-08,2.8677746e-07
2749,2.4972672e-07,1.9501044e-07,3.5424236e-07,5.623457e-07
2750,1.4856025e-08,1.2305908e-07,2.5236044e-08,3.2752646e-07
2751,1.7177367e-08,1.1291979e-06,5.093947e-08,5.672605e-06
2752,7.0552126e-08,7.876885e-09,1.0167554e-07,2.4517465e-08
2753,2.8799143e-09,3.5839015e-08,4.9933035e-09,1.2224976e-07
2754,3.613556e-08,1.12959185e-07,4.7777043e-08,2.5152204e-07
2755,7.8154144e-08,1.5647348e-07,2.4771003e-07,4.075539e-07
2756,2.6278136e-07,2.1336614e-07,4.775497e-07,5.9207196e-07
2757,1.0362794e-09,3.359979e-08,2.8334717e-09,1.2153282e-07
2758,6.771807e-09,2.180512e-08,1.0626238e-08,5.1172186e-08
2759,4.2944773e-08,8.8503776e-07,1.06375374e-07,2.9843936e-06
2760,1.1709128e-07,1.1334548e-06,2.2319902e-07,3.069869e-06
2761,6.911152e-09,9.368574e-08,2.0980575e-08,2.9773938e-07
2762,1.299852e-08,3.6909828e-08,1.9290544e-08,1.2880108e-07
2763,1.2755794e-08,6.654708e-07,4.945369e-08,2.0985694e-06
2764,1.1063429e-07,8.19468e-07,1.9660948e-07,2.045288e-06
2765,8.082796e-09,1.1654261e-07,2.1302586e-08,3.4059605e-07
2766,8.8968115e-08,1.029341e-06,1.1998331e-07,1.6001704e-06
2767,9.6182875e-09,7.4223834e-08,2.8425948e-08,1.3756595e-07
2768,1.0339353e-08,2.824632e-07,1.8195053e-08,6.597982e-07
2769,2.4431841e-07,1.1142824e-07,3.3407392e-07,2.0897005e-07
2770,5.9239238e-08,2.9193686e-07,9.509098e-08,7.07391e-07
2771,3.409371e-09,1.0029526e-08,5.2553317e-09,1.6620131e-08
2772,2.9914393e-09,4.9969353e-09,4.6898214e-09,1.1358113e-08
2773,1.126517e-08,1.4053734e-08,1.6566641e-08,3.0307216e-08
2774,4.4455034e-10,7.773847e-09,5.989388e-10,1.1775271e-08
2775,1.8770088e-09,2.1125544e-08,4.1444457e-09,3.667951e-08
2776,1.1731778e-07,2.4645428e-07,3.385127e-07,8.6221587e-07
2777,9.457957e-10,2.6081133e-09,1.4534661e-09,4.3634776e-09
2778,2.6689224e-09,1.2173955e-07,3.5304584e-09,1.6331522e-07
2779,2.4147472e-08,4.8553472e-09,3.2284934e-08,6.7678805e-09
2780,1.867806e-08,3.7517616e-08,4.680379e-08,9.117612e-08
2781,5.3393357e-08,5.367917e-07,6.884342e-08,7.3034374e-07
2782,1.0955838e-07,1.1433848e-08,1.6392075e-07,1.944557e-08
2783,8.320854e-09,9.028679e-09,1.1791551e-08,1.44057255e-08
2784,2.4480517e-08,3.6207555e-06,3.4199083e-08,6.278659e-06
2785,4.962694e-08,3.4862573e-08,8.996248e-08,7.925904e-08
2786,1.138538e-08,1.3957569e-08,2.0082451e-08,2.605547e-08
2787,2.8532692e-09,4.9696443e-09,4.024886e-09,8.712659e-09
2788,6.851341e-08,1.3754905e-07,2.1149283e-07,4.1557547e-07
2789,5.111537e-09,6.0197975e-09,7.746911e-09,1.7324115e-08
2790,9.677148e-10,1.3132992e-08,1.4801017e-09,2.1854854e-08
2791,1.6589814e-09,9.1207086e-10,3.5789967e-09,1.6201135e-09
2792,7.072655e-09,3.838611e-09,1.708025e-08,9.877099e-09
2793,5.3309694e-09,7.498093e-09,8.857873e-09,1.817083e-08
2794,9.850474e-10,3.938548e-09,1.7913692e-09,8.730619e-09
2795,6.200171e-09,2.7790847e-09,1.1033793e-08,6.505206e-09
2796,2.0555667e-08,3.1517602e-09,3.7395097e-08,6.5889685e-09
2797,6.2101807e-10,6.2347425e-08,1.2199767e-09,1.3174203e-07
2798,2.5371605e-09,2.312706e-09,5.0034634e-09,5.342348e-09
2799,1.3401992e-09,1.0143022e-08,1.9154645e-09,1.56276e-08
2800,4.9503637e-09,5.2105698e-09,7.877648e-09,9.77744e-09
2801,1.9903694e-09,4.050515e-09,4.1033577e-09,1.1247061e-08
2802,3.4444863e-09,2.4189399e-08,4.5532675e-09,3.557547e-08
2803,1.4834952e-09,1.5498373e-09,1.8777313e-09,2.3531743e-09
2804,8.059951e-10,2.3390903e-09,1.7580495e-09,4.26707e-09
2805,1.1754278e-08,1.3031828e-08,3.499715e-08,3.2478944e-08
2806,7.596263e-10,1.0421329e-09,1.4785874e-09,1.893431e-09
2807,3.1635197e-10,7.813634e-10,5.131204e-10,1.1975448e-09
2808,2.5664326e-10,3.728246e-09,3.8855835e-10,6.9527224e-09
2809,3.639028e-09,3.628315e-09,5.6057585e-09,5.851967e-09
2810,2.1459443e-09,7.249189e-09,3.5233014e-09,1.2116217e-08
2811,1.8674204e-09,2.2562528e-08,2.4938531e-09,2.869142e-08
2812,1.512855e-09,1.6330354e-09,2.234335e-09,2.8089537e-09
2813,1.8139863e-08,4.7253743e-09,2.9123077e-08,9.04546e-09
2814,1.7904085e-10,3.7351006e-10,3.6327216e-10,7.220692e-10
2815,2.8077637e-10,3.2278926e-09,5.349691e-10,6.0497327e-09
2816,3.123698e-08,3.2973955e-09,6.591549e-08,5.149772e-09
2817,2.3625486e-09,1.8436801e-10,5.9414846e-09,4.3812692e-10
2818,1.1092073e-09,7.9430096e-10,1.8564335e-09,1.4405023e-09
2819,1.1024981e-08,7.2298434e-09,1.6429283e-08,1.0991084e-08
2820,5.3432307e-09,2.5995e-09,8.947647e-09,3.9303636e-09
2821,5.6129256e-08,2.1091555e-06,7.384444e-08,2.717704e-06
2822,4.6845487e-09,5.3192467e-10,9.728343e-09,1.0961255e-09
2823,7.562318e-09,3.0028477e-09,1.3793866e-08,4.743775e-09
2824,7.93973e-10,2.8894911e-10,1.2705621e-09,5.064267e-10
2825,7.3636395e-09,2.1104767e-09,1.644189e-08,4.212817e-09
2826,6.5611516e-09,4.350949e-09,1.6453797e-08,9.493235e-09
2827,3.0743716e-09,2.8887341e-09,4.3684354e-09,4.1979336e-09
2828,1.9197146e-09,9.72889e-10,4.018779e-09,1.4779877e-09
2829,4.0955257e-09,4.212655e-09,6.588622e-09,5.958846e-09
2830,6.507047e-10,3.4787284e-10,1.7227926e-09,8.663618e-10
2831,5.168671e-09,2.4511754e-10,1.5127728e-08,6.301999e-10
2832,9.339043e-10,2.2080093e-09,1.6909965e-09,4.1558836e-09
2833,1.3467424e-08,2.7372682e-10,1.8788858e-08,6.087637e-10
2834,9.816004e-09,1.0358934e-10,2.9458196e-08,2.1004913e-10
2835,4.905977e-09,1.9993418e-08,8.315299e-09,4.511437e-08
2836,4.0780996e-09,5.5339733e-10,9.752389e-09,1.7634305e-09
2837,5.3523914e-09,8.214244e-10,1.2065928e-08,1.3220129e-09
2838,5.5310414e-09,1.401423e-09,1.6687206e-08,2.4257847e-09
2839,5.788402e-09,6.4340727e-10,1.30067805e-08,1.5361893e-09
2840,5.8022627e-09,6.194779e-10,1.3809547e-08,9.1551433e-10
2841,3.6483487e-09,1.2051264e-09,8.776175e-09,4.182501e-09
2842,4.2240772e-10,9.371093e-11,7.988959e-10,1.6226058e-10
2843,1.1075789e-08,1.5795576e-09,2.4279554e-08,4.4367967e-09
2844,6.812447e-10,2.0169086e-10,1.4346441e-09,6.4440675e-10
2845,3.6091425e-09,1.2973481e-09,9.770145e-09,4.907201e-09
2846,1.030479e-08,3.756681e-10,1.9468779e-08,8.7471597e-10
2847,8.57027e-09,4.2947255e-09,2.3362997e-08,1.1597979e-08
2848,3.6639182e-08,1.0238764e-09,8.0608984e-08,2.530195e-09
2849,2.87403e-09,3.1261151e-09,5.0278537e-09,9.353062e-09
2850,6.6379674e-10,7.889162e-10,1.1562845e-09,1.4988334e-09
2851,1.1476183e-08,4.3646455e-09,2.5938965e-08,2.037093e-08
2852,1.0304128e-09,2.056177e-10,1.7682525e-09,3.46496e-10
2853,1.0615925e-09,9.0052354e-10,2.308347e-09,2.990418e-09
2854,1.9749522e-09,3.3088693e-10,3.3397558e-09,8.824025e-10
2855,3.647647e-08,1.1848927e-08,1.0010467e-07,4.7427925e-08
2856,2.9659553e-09,1.8564943e-09,7.132954e-09,7.241264e-09
2857,2.9030187e-09,4.0054796e-10,6.592026e-09,1.4661965e-09
2858,3.405378e-09,3.3500455e-10,8.318343e-09,8.9197705e-10
2859,8.816398e-09,2.1099165e-08,2.2614413e-08,5.949486e-08
2860,2.2418065e-09,3.9365187e-09,3.4066023e-09,7.923259e-09
2861,3.561052e-09,1.2976729e-09,7.952268e-09,4.0184234e-09
2862,3.91443e-09,2.1175333e-09,5.6117644e-09,5.8555174e-09
2863,9.166387e-09,1.1345932e-08,2.2984281e-08,4.421569e-08
2864,7.2187634e-09,8.230298e-09,1.7752853e-08,2.7154162e-08
2865,4.6173168e-10,1.6962554e-09,9.377503e-10,5.526501e-09
2866,1.2445111e-08,1.4067955e-08,2.2481068e-08,3.7633555e-08
2867,8.824914e-08,7.2481354e-09,2.7287348e-07,2.314005e-08
2868,6.2376353e-09,5.8575025e-09,1.1406396e-08,1.7449148e-08
2869,3.7945767e-09,1.3228274e-09,7.607669e-09,3.981091e-09
2870,1.4038707e-08,4.461941e-09,3.3678084e-08,8.766196e-09
2871,8.780292e-09,8.516322e-10,1.7234798e-08,2.4059577e-09
2872,4.0962704e-09,5.2618963e-09,9.504212e-09,8.451341e-09
2873,5.7374905e-08,6.9357475e-09,1.1256204e-07,2.5775128e-08
2874,3.728898e-09,3.333572e-09,7.549501e-09,1.0332986e-08
2875,7.0189996e-09,3.976619e-09,1.391918e-08,9.589362e-09
2876,2.178062e-08,6.44192e-09,5.4204328e-08,2.691836e-08
2877,8.035106e-09,9.791008e-10,1.5120747e-08,2.4131728e-09
2878,1.3650834e-09,1.5370716e-09,2.5389035e-09,2.2196551e-09
2879,1.5512391e-09,5.277186e-09,3.193978e-09,1.2029263e-08
2880,8.104669e-09,6.364483e-09,1.9011672e-08,1.82426e-08
2881,2.0016393e-09,2.0667683e-09,4.3845207e-09,6.4086123e-09
2882,5.636525e-09,2.6956548e-09,1.17302115e-08,4.5000386e-09
2883,2.7198417e-09,7.937809e-10,5.017575e-09,1.5422218e-09
2884,3.4032404e-09,8.761508e-09,9.537511e-09,2.8836652e-08
2885,1.2661681e-07,5.3515418e-08,2.1598433e-07,1.1755056e-07
2886,1.4632822e-09,2.8790486e-08,1.987256e-09,3.5730938e-08
2887,3.5679737e-09,4.953958e-09,5.703528e-09,9.24188e-09
2888,3.0451246e-09,4.6672897e-09,7.284413e-09,8.249046e-09
2889,4.3682347e-09,4.1705808e-09,9.65e-09,8.710075e-09
2890,9.72109e-08,7.3110115e-08,1.5733892e-07,9.673075e-08
2891,3.2458651e-09,4.4807797e-09,6.8166712e-09,1.2123635e-08
2892,3.1898435e-09,2.2192301e-09,7.408078e-09,3.2415048e-09
2893,2.8125502e-08,8.037338e-09,4.091736e-08,1.4052721e-08
2894,4.376171e-09,1.9481392e-08,6.119266e-09,3.3575418e-08
2895,2.5735059e-09,1.0193332e-08,3.776399e-09,1.7025496e-08
2896,2.082173e-09,1.8122847e-08,3.2838288e-09,2.4355217e-08
2897,4.830763e-08,6.0430034e-09,6.035261e-08,9.008373e-09
2898,4.7211697e-09,2.7503022e-09,8.2703835e-09,5.250163e-09
2899,1.3539787e-08,1.8487125e-08,1.877694e-08,3.409804e-08
2900,4.8972644e-09,6.7249433e-09,7.648742e-09,1.4803318e-08
2901,5.229704e-09,7.0087642e-09,7.1349318e-09,2.2657542e-08
2902,8.404306e-07,1.2742594e-05,1.1043006e-06,1.7012511e-05
2903,8.137161e-09,3.19823e-08,1.0240582e-08,4.1941853e-08
2904,5.9208647e-09,6.428098e-09,9.696956e-09,8.716657e-09
2905,6.144009e-09,1.554802e-08,7.952121e-09,3.2059454e-08
2906,1.1813569e-08,3.113419e-08,1.6465869e-08,4.0680796e-08
2907,6.003328e-08,6.050682e-09,7.589937e-08,1.0356418e-08
2908,6.865376e-08,1.7368041e-08,9.208395e-08,2.4424043e-08
2909,4.4330488e-08,5.717584e-08,8.032809e-08,1.5508522e-07
2910,4.0106528e-08,1.5737527e-08,5.5974965e-08,2.7960084e-08
2911,1.9565942e-08,6.340664e-09,2.390287e-08,1.5969892e-08
2912,1.6979268e-08,6.5015007e-09,2.6893307e-08,1.0310157e-08
2913,1.1136807e-08,1.9656857e-08,1.995709e-08,6.22918e-08
2914,1.5233434e-08,1.678208e-08,2.665403e-08,5.351747e-08
2915,3.1376e-09,2.9610167e-08,5.0917706e-09,4.1814722e-08
2916,4.146573e-08,3.360801e-08,7.818666e-08,7.524155e-08
2917,1.4521694e-08,9.2752515e-08,2.9559436e-08,2.7884082e-07
2918,5.796876e-08,1.1565555e-06,8.863925e-08,1.7695824e-06
2919,9.378265e-09,2.7197185e-08,1.7307856e-08,4.6184653e-08
2920,1.5036179e-07,7.1569204e-08,2.2131834e-07,1.0483724e-07
2921,6.652687e-08,4.0082078e-08,1.0392122e-07,7.1515046e-08
2922,4.3427125e-08,3.808844e-08,9.296182e-08,5.7743836e-08
2923,9.810615e-08,6.889915e-08,1.6141959e-07,1.1937587e-07
2924,4.49862e-09,2.0119227e-08,6.8341124e-09,3.5114397e-08
2925,7.540031e-09,2.4729047e-08,1.152203e-08,4.9462358e-08
2926,3.3414273e-07,7.7997356e-07,6.2562793e-07,1.4350651e-06
2927,8.864963e-08,1.2454583e-07,1.10002e-07,1.6342781e-07
2928,1.1079875e-08,1.902728e-07,1.4141409e-08,2.4304913e-07
2929,1.5903166e-07,5.9000207e-08,2.2676113e-07,1.0675027e-07
2930,1.1993352e-07,6.535871e-08,1.6347131e-07,1.07799295e-07
2931,7.904927e-09,6.8581514e-08,1.09691864e-08,1.0476607e-07
2932,6.889329e-09,1.5063932e-08,9.915601e-09,2.199079e-08
2933,1.9686276e-08,4.7714593e-08,3.1251076e-08,9.9232196e-08
2934,1.9453985e-07,2.2585596e-07,3.9224014e-07,6.2586025e-07
2935,4.624263e-07,1.6996205e-07,6.196995e-07,3.652267e-07
2936,4.3781188e-09,1.37656375e-08,5.643021e-09,1.9398012e-08
2937,4.3587466e-08,2.8795858e-08,6.077751e-08,5.117321e-08
2938,8.537329e-08,2.2599743e-07,1.6647428e-07,6.257585e-07
2939,2.4955028e-08,2.9348575e-08,3.307926e-08,6.0939456e-08
2940,6.380928e-08,4.140093e-08,9.255689e-08,5.4017203e-08
2941,1.6525792e-08,1.3153882e-08,2.0670317e-08,3.0570458e-08
2942,2.726166e-09,5.5635363e-09,4.643158e-09,1.1204789e-08
2943,3.6414114e-08,3.523158e-08,5.498481e-08,7.872847e-08
2944,1.0537917e-08,3.8830636e-09,1.8295932e-08,7.3528086e-09
2945,1.6591258e-08,1.6414262e-08,2.3360014e-08,3.3299713e-08
2946,2.391639e-08,1.964917e-08,3.129071e-08,3.707413e-08
2947,2.4924791e-09,2.4150606e-09,4.169432e-09,4.363976e-09
2948,5.284019e-09,1.2516526e-08,8.531569e-09,1.5745295e-08
2949,5.731713e-09,7.806941e-09,7.8692555e-09,1.7531075e-08
2950,1.2991704e-08,1.0373916e-08,1.9189727e-08,2.2354692e-08
