Position,Acceptor_Ref,Donor_Ref,Acceptor_Mut,Donor_Mut
2278,6.2488955e-12,2.9500426e-11,7.893199e-12,3.5692317e-11
2279,1.5383566e-13,8.559085e-12,2.0503666e-13,1.0543227e-11
2280,7.034337e-12,3.8512377e-11,8.473724e-12,4.7384492e-11
2281,7.7438386e-12,2.4894845e-10,9.474043e-12,2.744038e-10
2282,5.2878896e-10,2.8883467e-11,6.682403e-10,3.4750917e-11
2283,4.5705865e-12,1.1099844e-10,6.209355e-12,1.372623e-10
2284,2.10213e-10,5.901619e-11,2.600095e-10,6.644614e-11
2285,1.0427492e-11,1.603061e-10,1.2865236e-11,1.8678731e-10
2286,6.157359e-11,2.1718186e-10,7.845368e-11,2.7135127e-10
2287,1.1816015e-10,5.6235287e-11,1.4121865e-10,6.553738e-11
2288,3.8601067e-11,5.2163322e-11,5.1106706e-11,6.236432e-11
2289,5.748874e-12,2.7470371e-11,7.75105e-12,3.5476757e-11
2290,2.476409e-10,4.7683074e-10,2.9007374e-10,5.739501e-10
2291,9.241277e-12,1.1161284e-10,1.1743572e-11,1.374027e-10
2292,2.9634495e-10,1.4280183e-10,3.9024825e-10,1.8077272e-10
2293,2.4906863e-10,8.145691e-10,3.3757397e-10,9.568066e-10
2294,1.5023982e-11,1.302491e-11,1.830836e-11,1.5600316e-11
2295,1.8965425e-10,1.5201349e-10,2.4382343e-10,1.9238273e-10
2296,2.3493799e-10,5.5985817e-11,2.8987351e-10,6.8544906e-11
2297,2.5336257e-11,2.4559741e-11,3.2296596e-11,3.0898673e-11
2298,1.7020159e-10,3.6849296e-10,2.2676919e-10,4.948213e-10
2299,1.15715056e-10,2.179827e-11,1.5869162e-10,2.8186682e-11
2300,8.370312e-11,7.693376e-11,9.969574e-11,9.624803e-11
2301,1.7644033e-10,1.0464656e-10,2.2058934e-10,1.3527608e-10
2302,1.8142521e-10,1.6709881e-10,2.2874137e-10,2.1494577e-10
2303,8.854476e-12,8.086841e-12,1.1650095e-11,1.0057251e-11
2304,6.403322e-12,2.3859937e-11,7.78446e-12,3.0724014e-11
2305,6.162271e-11,9.822787e-10,7.605471e-11,1.2347282e-09
2306,2.481642e-11,4.155883e-10,3.0104023e-11,4.756254e-10
2307,1.0912255e-11,4.3361703e-11,1.3146985e-11,5.3403705e-11
2308,1.1156654e-12,2.9087526e-11,1.3828965e-12,3.738476e-11
2309,1.7152134e-11,7.541824e-11,2.1829141e-11,8.538544e-11
2310,1.2159136e-11,2.2202748e-10,1.4352755e-11,2.673355e-10
2311,2.9299203e-09,1.1296899e-10,3.7937906e-09,1.4044235e-10
2312,1.3009168e-11,1.4672182e-10,1.6112755e-11,1.7384409e-10
2313,1.5045153e-10,4.2220432e-11,2.0645362e-10,5.0737047e-11
2314,2.023318e-11,1.1116158e-10,2.5030386e-11,1.434748e-10
2315,9.8957266e-11,1.4077786e-10,1.1728961e-10,1.7132853e-10
2316,2.9846192e-10,5.804197e-11,3.9740897e-10,7.3345906e-11
2317,1.3294152e-10,1.5992374e-10,1.6013986e-10,1.9700769e-10
2318,1.4967921e-11,6.646097e-11,1.9589101e-11,8.122275e-11
2319,4.8176085e-10,1.1830453e-09,6.3686023e-10,1.4877681e-09
2320,2.0985595e-11,1.3424922e-10,2.5082955e-11,1.6964477e-10
2321,3.5223194e-10,1.5116834e-10,4.0396148e-10,1.780638e-10
2322,2.0939506e-10,5.58733e-10,2.6662106e-10,7.0254674e-10
2323,1.8171879e-11,1.0642064e-11,2.4460678e-11,1.37359915e-11
2324,4.1835918e-10,1.730531e-10,5.0743165e-10,2.2120532e-10
2325,1.8200123e-10,7.630899e-11,2.1764796e-10,9.908909e-11
2326,2.4835455e-11,6.0016805e-12,3.0607853e-11,7.624305e-12
2327,4.0998027e-10,1.0575442e-09,4.821874e-10,1.3372896e-09
2328,1.6242203e-10,1.6003046e-11,1.8734463e-10,2.079474e-11
2329,3.0732064e-10,6.647098e-11,3.7011585e-10,8.002286e-11
2330,2.1204485e-10,9.2803716e-11,2.4353852e-10,1.1790373e-10
2331,6.209752e-10,6.1575156e-10,7.0617134e-10,6.9012085e-10
2332,2.270625e-11,5.5515575e-12,2.7190859e-11,6.6040654e-12
2333,1.1124276e-11,2.5877545e-11,1.3719995e-11,3.2542576e-11
2334,3.0897038e-10,3.9024175e-09,3.5679476e-10,4.5397326e-09
2335,5.241715e-11,1.6167075e-09,5.9159205e-11,1.9432451e-09
2336,6.811885e-11,1.6492004e-10,8.437587e-11,2.0938587e-10
2337,5.0683242e-12,2.7736143e-11,5.508649e-12,3.0574945e-11
2338,2.1620964e-11,3.6141923e-11,2.4777683e-11,4.442557e-11
2339,2.105103e-10,3.3846836e-09,2.6175703e-10,4.3928146e-09
2340,1.0393388e-09,3.4906494e-11,1.1888748e-09,4.3402414e-11
2341,2.5448246e-10,1.5882334e-10,2.881536e-10,1.900156e-10
2342,7.915108e-11,3.5842815e-11,9.567241e-11,4.4325103e-11
2343,9.2415416e-12,5.0418315e-11,1.132898e-11,6.119799e-11
2344,2.4994187e-10,2.1081206e-10,2.863423e-10,2.5630478e-10
2345,3.2443062e-10,5.6025767e-11,3.861677e-10,7.241069e-11
2346,8.5774755e-11,2.2936953e-11,1.0625702e-10,2.9310575e-11
2347,3.6450475e-11,1.2125445e-10,4.2902328e-11,1.4257076e-10
2348,8.9918983e-10,7.110302e-10,1.180325e-09,1.0249972e-09
2349,8.543693e-11,1.5814501e-10,1.11993054e-10,2.0770055e-10
2350,6.767895e-10,5.448785e-11,7.523739e-10,6.88141e-11
2351,1.8665733e-10,4.4424578e-10,2.1668657e-10,5.735682e-10
2352,6.928678e-11,1.1475822e-11,8.5280304e-11,1.5419303e-11
2353,6.5827804e-10,2.456383e-10,7.63715e-10,3.0185224e-10
2354,1.2696093e-10,1.15244515e-11,1.5121045e-10,1.5080511e-11
2355,4.9255447e-11,1.6723773e-11,5.957716e-11,2.2062288e-11
2356,6.3806876e-10,1.2761966e-09,7.539656e-10,1.5702457e-09
2357,3.3260988e-10,1.603525e-11,4.0177997e-10,1.9837671e-11
2358,4.387554e-10,1.05618105e-10,4.9615756e-10,1.4491097e-10
2359,9.647598e-10,5.3092947e-10,1.1508933e-09,6.20362e-10
2360,8.6226865e-10,1.808158e-10,9.902944e-10,2.2591741e-10
2361,5.3028252e-11,5.1195978e-11,6.085717e-11,6.641687e-11
2362,9.3374145e-12,8.041359e-12,1.03277525e-11,9.569754e-12
2363,4.7116044e-10,1.2270208e-09,5.5742905e-10,1.5493431e-09
2364,1.09390184e-10,2.1951739e-10,1.3178626e-10,3.1084005e-10
2365,5.7427393e-11,4.1979534e-11,6.946847e-11,5.508778e-11
2366,7.525482e-12,6.3592645e-11,9.638245e-12,8.773334e-11
2367,6.587688e-11,7.2759854e-11,7.9746924e-11,9.7780686e-11
2368,6.131109e-11,1.668631e-10,7.17787e-11,2.2119562e-10
2369,1.4317354e-10,1.9179058e-11,1.7092444e-10,2.432436e-11
2370,2.1701693e-11,6.942145e-11,2.3779792e-11,9.274957e-11
2371,1.6288314e-09,1.5212254e-10,1.8228412e-09,1.9333694e-10
2372,1.6920639e-12,4.496854e-11,1.941101e-12,5.937274e-11
2373,3.0271016e-10,3.3031053e-10,3.79772e-10,4.682131e-10
2374,7.563215e-11,2.0734421e-11,9.1813716e-11,2.8458513e-11
2375,5.6323737e-11,5.2477772e-11,6.8567006e-11,7.646751e-11
2376,1.1389188e-11,4.946634e-11,1.4347528e-11,6.820023e-11
2377,2.078896e-10,5.8840065e-11,2.549542e-10,8.352243e-11
2378,3.3033305e-11,3.1145767e-11,4.2041714e-11,4.4705142e-11
2379,4.8836033e-09,7.3557904e-10,6.357331e-09,1.0101748e-09
2380,8.812847e-11,6.2463125e-11,9.7212766e-11,7.984463e-11
2381,1.5785509e-10,3.2397857e-10,1.9298399e-10,4.5293772e-10
2382,2.3170372e-09,2.2427263e-10,2.7333311e-09,3.00987e-10
2383,6.8669126e-10,1.5855425e-10,7.839628e-10,2.2886053e-10
2384,4.3858698e-11,1.5094132e-10,5.1669797e-11,2.0742501e-10
2385,6.552875e-11,9.675087e-11,8.111624e-11,1.4110423e-10
2386,2.9811373e-10,7.4021655e-10,3.6689185e-10,1.0091119e-09
2387,4.4581527e-10,6.0174243e-10,5.3210447e-10,8.36406e-10
2388,6.353861e-10,2.7671956e-10,8.0218354e-10,4.123369e-10
2389,5.8674696e-09,2.84466e-07,7.609814e-09,4.2526e-07
2390,1.0987139e-09,1.9666792e-10,1.3051855e-09,2.6868455e-10
2391,6.3456007e-10,2.5894507e-09,7.654475e-10,3.6743897e-09
2392,1.2563081e-09,2.1514317e-09,1.4724276e-09,2.8907472e-09
2393,9.49181e-11,2.8848413e-10,1.1899472e-10,3.8909997e-10
2394,3.6375275e-10,9.0790445e-11,4.4109136e-10,1.3256399e-10
2395,1.5259885e-10,1.0111421e-10,1.9924785e-10,1.5093843e-10
2396,3.6480454e-11,4.5016194e-10,4.579638e-11,6.008582e-10
2397,6.479092e-10,1.9600996e-10,7.945106e-10,2.7992217e-10
2398,6.735838e-11,1.7984278e-10,9.759306e-11,2.7743194e-10
2399,1.01137744e-10,1.3413173e-10,1.559958e-10,2.020978e-10
2400,7.6649756e-11,1.1093648e-09,8.704644e-11,1.4904351e-09
2401,6.789351e-08,1.3047131e-08,9.345129e-08,1.8510425e-08
2402,5.0078174e-11,6.8183195e-11,6.532185e-11,8.7141794e-11
2403,3.1039982e-10,1.883041e-09,4.0923576e-10,2.6607458e-09
2404,1.384416e-09,2.3439284e-10,1.8261261e-09,3.2285835e-10
2405,8.4120044e-11,2.0765302e-10,1.2109776e-10,2.8023414e-10
2406,1.679155e-09,1.8995119e-09,2.120692e-09,2.499072e-09
2407,7.154788e-10,7.267469e-11,9.990975e-10,1.08089974e-10
2408,7.819676e-10,1.2908707e-09,1.0043938e-09,1.640611e-09
2409,1.4048128e-09,1.1447328e-09,1.9917994e-09,1.5638018e-09
2410,1.405456e-09,3.457705e-10,1.8663497e-09,4.976114e-10
2411,2.4643336e-09,2.675397e-09,3.6352754e-09,3.7741805e-09
2412,1.1254879e-09,4.4389598e-10,1.4257057e-09,5.1748034e-10
2413,8.427582e-11,3.1103398e-10,1.350281e-10,4.826908e-10
2414,5.0070588e-09,1.336436e-08,7.290259e-09,1.8640632e-08
2415,4.9556836e-10,1.2991724e-09,8.040616e-10,1.9402897e-09
2416,4.9115944e-11,6.523137e-10,7.1690036e-11,9.575953e-10
2417,1.0664176e-10,7.094574e-10,1.4061846e-10,9.713164e-10
2418,2.5234462e-10,1.2394923e-09,3.6942044e-10,1.7131815e-09
2419,5.5294347e-10,3.7925224e-10,8.7119895e-10,5.7150423e-10
2420,8.918635e-11,1.1770135e-09,1.2721763e-10,1.7145675e-09
2421,1.4660887e-09,5.6793708e-09,2.3270643e-09,8.386668e-09
2422,4.2563016e-11,1.5946564e-10,5.6088e-11,1.9934783e-10
2423,1.1207597e-10,1.1994225e-09,2.0865788e-10,2.03372e-09
2424,5.0401416e-10,6.278782e-10,8.0076795e-10,9.551601e-10
2425,1.194846e-10,2.9774678e-09,2.23768e-10,4.992544e-09
2426,8.922089e-11,2.7228397e-10,1.3385879e-10,3.9321452e-10
2427,5.616103e-10,1.8679809e-09,9.479674e-10,2.8236e-09
2428,7.8332907e-10,1.4343301e-09,1.3059624e-09,2.048889e-09
2429,8.138341e-11,4.398824e-10,1.4168189e-10,7.090421e-10
2430,6.29879e-10,5.5484115e-09,1.0053695e-09,8.430404e-09
2431,1.4430123e-09,4.374387e-09,2.5335414e-09,7.0976633e-09
2432,2.2173927e-10,9.710829e-10,3.119751e-10,1.3667171e-09
2433,6.965349e-09,8.236135e-09,1.2897098e-08,1.5210617e-08
2434,1.1612967e-09,6.9428667e-09,1.8707478e-09,1.0203747e-08
2435,3.5887027e-10,2.2726292e-09,6.663223e-10,4.0163153e-09
2436,5.601447e-10,2.1131457e-09,8.612874e-10,3.3549632e-09
2437,3.9635448e-10,3.8848245e-09,6.2564987e-10,5.835606e-09
2438,2.8573782e-10,1.2559104e-09,4.69723e-10,1.9408188e-09
2439,1.0151286e-10,4.5822526e-10,1.8576903e-10,7.447795e-10
2440,3.5138312e-10,8.3819307e-10,5.56594e-10,1.5373155e-09
2441,1.844141e-10,7.853951e-10,3.2536324e-10,1.4730653e-09
2442,2.6698543e-10,3.6864989e-09,3.7687337e-10,5.824575e-09
2443,1.2179104e-10,3.3072614e-09,2.0814114e-10,5.8585026e-09
2444,3.5058645e-10,1.4126585e-09,5.6152893e-10,2.4612428e-09
2445,9.0179496e-11,2.057226e-09,1.6080097e-10,3.5196885e-09
2446,6.2995825e-10,1.2439402e-09,1.0747616e-09,2.2776758e-09
2447,4.5619075e-10,2.1486144e-09,7.366447e-10,3.75035e-09
2448,1.4344853e-10,5.0010146e-10,2.5206176e-10,8.302311e-10
2449,1.2028468e-10,1.8107025e-09,2.1951362e-10,3.3090535e-09
2450,4.2626267e-09,3.6154506e-09,7.2774498e-09,7.2609505e-09
2451,2.8594663e-10,1.5231599e-09,5.1077786e-10,2.6582603e-09
2452,5.599236e-10,1.3045782e-09,7.549989e-10,1.8919548e-09
2453,9.68691e-10,1.5138692e-08,1.5261378e-09,2.753478e-08
2454,2.2124986e-08,6.4241523e-09,3.857713e-08,1.2216014e-08
2455,1.2464932e-09,1.1140175e-08,2.3213191e-09,1.9971871e-08
2456,1.1614572e-07,1.9651626e-08,1.7081601e-07,3.1895667e-08
2457,1.7786226e-09,6.0648193e-09,2.8990188e-09,1.0825121e-08
2458,1.5209173e-07,1.9649864e-08,3.1249985e-07,4.0646277e-08
2459,9.865221e-10,3.3271235e-08,1.7451326e-09,5.372243e-08
2460,4.955854e-10,1.1358551e-08,6.501734e-10,2.033473e-08
2461,2.5328975e-10,1.740947e-09,4.191051e-10,3.258926e-09
2462,2.1731218e-08,3.0487058e-08,3.1257343e-08,5.1988888e-08
2463,3.3738148e-10,2.3445197e-09,5.661479e-10,4.4497956e-09
2464,7.360408e-10,4.0217576e-09,1.322461e-09,7.539487e-09
2465,3.9936715e-10,8.1992035e-10,6.8169054e-10,1.6153237e-09
2466,1.195839e-08,5.2862994e-09,1.8947944e-08,1.014218e-08
2467,1.0791595e-09,9.1056e-10,1.664579e-09,1.6996712e-09
2468,1.3614035e-10,1.346257e-09,2.2421917e-10,2.3523181e-09
2469,1.6129305e-10,1.2050336e-09,2.922585e-10,1.987295e-09
2470,2.1668212e-09,1.4327915e-08,3.969811e-09,2.99137e-08
2471,2.327929e-10,4.44074e-09,4.3677567e-10,9.021692e-09
2472,1.2015301e-11,6.7902284e-09,1.6157194e-11,1.1462299e-08
2473,1.16176145e-10,1.0018496e-08,2.422044e-10,2.316137e-08
2474,8.3727074e-11,5.0698694e-09,1.4120626e-10,1.1164339e-08
2475,5.0356924e-10,1.1641982e-08,1.0124664e-09,2.3716641e-08
2476,1.7441203e-10,2.2831749e-08,3.4873973e-10,4.9502756e-08
2477,2.2293642e-10,1.2853525e-07,5.262433e-10,2.7337452e-07
2478,0.003791665,2.1255135e-05,0.009173553,5.673571e-05
2479,1.6792735e-09,9.959491e-09,3.1603828e-09,2.022453e-08
2480,1.6653711e-11,2.6918787e-09,2.9517874e-11,5.60363e-09
2481,1.3467745e-11,1.4795813e-09,2.3898834e-11,2.589915e-09
2482,4.211692e-11,2.6107259e-09,5.2742484e-11,6.0016205e-09
2483,3.097211e-09,1.8786439e-08,5.2179496e-09,3.9037747e-08
2484,1.583686e-11,6.7565358e-09,2.3836239e-11,1.4082259e-08
2485,5.324844e-13,6.0850236e-10,6.4673413e-13,1.052144e-09
2486,2.055812e-11,5.6993814e-09,2.6719417e-11,1.247312e-08
2487,9.352775e-13,1.0809849e-09,1.5455659e-12,2.1672304e-09
2488,3.4043087e-12,8.267408e-09,5.494923e-12,1.6360339e-08
2489,5.3320018e-12,3.434773e-09,8.20115e-12,6.1123164e-09
2490,1.0657576e-12,6.8931444e-10,1.3511142e-12,1.6613692e-09
2491,5.75955e-13,1.7343846e-09,9.352186e-13,4.0877643e-09
2492,5.4408767e-13,3.5843466e-09,1.1979573e-12,8.77612e-09
2493,4.4375284e-14,3.9165166e-10,5.757021e-14,6.2321187e-10
2494,1.9986512e-11,2.7283413e-09,2.367602e-11,5.3099356e-09
2495,3.7136974e-13,1.9407587e-10,6.0986784e-13,4.1988205e-10
2496,3.1382834e-13,6.9446776e-10,5.3627393e-13,9.73e-10
2497,5.3625727e-14,3.3951303e-10,5.5430026e-14,4.4447548e-10
2498,6.4522725e-13,6.4872047e-10,5.032891e-13,4.050053e-10
2499,1.069733e-12,3.1254926e-10,1.3253984e-12,4.1347725e-10
2500,5.1454067e-13,1.8036045e-10,7.125211e-13,3.5755432e-10
2501,6.89459e-14,2.2387772e-10,1.13545587e-13,3.487344e-10
2502,1.0015095e-12,2.1930982e-10,1.2264503e-12,3.8572162e-10
2503,3.6882568e-13,2.3268323e-10,6.9693085e-13,4.9926274e-10
2504,9.4216125e-14,5.9635513e-10,1.967971e-13,1.602212e-09
2505,3.135465e-13,3.0274883e-10,6.623804e-13,1.0277359e-09
2506,2.6704017e-12,5.6349907e-09,4.6353867e-12,1.2910634e-08
2507,1.2725917e-13,1.2848403e-09,2.0896463e-13,2.8136706e-09
2508,3.0829488e-12,6.5158623e-10,8.827142e-12,1.9993434e-09
2509,4.699416e-14,1.2170286e-09,7.2938285e-14,2.7129967e-09
2510,1.1807059e-12,7.4900625e-10,2.3396111e-12,2.4368454e-09
2511,3.707793e-14,2.6727381e-10,9.5398556e-14,8.0788787e-10
2512,4.8040304e-13,1.1892558e-09,7.0799367e-13,3.4830383e-09
2513,4.224792e-14,1.02119e-09,7.147121e-14,2.7538705e-09
2514,1.6381321e-12,2.9976854e-09,3.6396897e-12,9.26358e-09
2515,8.0400975e-13,2.371775e-10,1.1337965e-12,4.198564e-10
2516,1.9996446e-13,1.2958711e-09,4.0735443e-13,4.6814814e-09
2517,1.1651304e-13,3.5552034e-10,1.4844458e-13,9.2431374e-10
2518,2.243263e-12,1.1107177e-09,3.9350897e-12,2.6705942e-09
2519,4.545442e-13,1.3866333e-09,9.520576e-13,4.3127333e-09
2520,1.6559598e-12,3.7676284e-09,2.7902314e-12,1.3093003e-08
2521,3.6691649e-13,1.6617875e-09,6.1099845e-13,4.2966324e-09
2522,3.69444e-12,2.5388722e-09,7.292974e-12,7.369655e-09
2523,4.2876106e-13,1.1711665e-09,7.00993e-13,4.1729544e-09
2524,4.1602884e-12,1.0009801e-09,5.87529e-12,2.9048803e-09
2525,7.0154e-13,6.698332e-09,1.3063692e-12,1.757017e-08
2526,1.0690381e-11,6.62354e-09,1.9127328e-11,1.9294811e-08
2527,3.4146032e-12,5.649379e-09,4.8720776e-12,1.36727305e-08
2528,1.7629584e-12,6.777419e-09,2.8096117e-12,2.0461448e-08
2529,4.118994e-12,1.0494304e-09,5.9960053e-12,2.4682898e-09
2530,1.0891939e-11,1.0022664e-08,1.5459382e-11,2.2650788e-08
2531,7.387953e-12,8.202762e-08,1.1719337e-11,1.7706512e-07
2532,6.903479e-12,1.6828262e-09,8.244657e-12,3.6087608e-09
2533,8.0193525e-11,8.1774544e-08,1.0045675e-10,1.8453783e-07
2534,2.559973e-11,8.467344e-08,3.608888e-11,1.6799639e-07
2535,7.831606e-13,1.3616249e-09,1.0485664e-12,2.4902789e-09
2536,1.1713328e-11,7.365341e-09,1.5012325e-11,1.788581e-08
2537,4.7122015e-12,8.553321e-09,6.0476676e-12,1.6530095e-08
2538,1.1382803e-11,1.5541024e-09,1.30939565e-11,2.86707e-09
2539,1.5876269e-11,4.5098997e-08,2.2121445e-11,9.710689e-08
2540,2.4954443e-11,7.497516e-08,2.9903382e-11,1.9041276e-07
2541,8.611928e-12,2.4444704e-09,1.12549544e-11,5.189781e-09
2542,3.4113695e-11,1.2285224e-08,3.273338e-11,2.4119917e-08
2543,1.9605836e-12,2.9308034e-09,3.0225696e-12,8.272219e-09
2544,7.195567e-11,4.63339e-08,9.337828e-11,1.1925333e-07
2545,1.7205412e-11,9.820394e-09,2.1163503e-11,2.0673323e-08
2546,9.061591e-10,1.9808274e-07,1.0546127e-09,4.6021313e-07
2547,8.3751825e-11,1.4809675e-07,1.2643914e-10,3.337828e-07
2548,7.6927444e-11,1.4896173e-08,9.55637e-11,3.763321e-08
2549,4.7190463e-12,1.5312263e-08,6.6958947e-12,3.426687e-08
2550,4.1432113e-10,8.250084e-08,4.222214e-10,1.5239154e-07
2551,1.8935205e-10,8.70909e-08,2.2560817e-10,1.9022254e-07
2552,1.4818532e-11,1.444467e-08,1.9799455e-11,3.1831913e-08
2553,1.1109497e-11,1.2721095e-08,1.3659885e-11,2.7308467e-08
2554,1.4295394e-09,1.653573e-07,1.5100727e-09,3.9030604e-07
2555,1.7735813e-09,2.7401242e-07,2.6675586e-09,6.47196e-07
2556,8.918243e-11,7.973913e-08,1.1687132e-10,1.830183e-07
2557,3.5927893e-11,1.0106244e-08,4.8613034e-11,2.7009163e-08
2558,4.9378012e-11,3.0703383e-08,5.6746215e-11,6.8656746e-08
2559,2.2660304e-11,7.383556e-09,4.3279817e-11,1.9014886e-08
2560,1.05584055e-10,3.1967172e-08,1.3208216e-10,7.430902e-08
2561,2.0640481e-10,2.1559966e-08,2.84352e-10,4.9587612e-08
2562,1.7512805e-10,3.1895972e-08,2.0805578e-10,6.768146e-08
2563,1.2983936e-10,1.8381978e-07,2.1312818e-10,5.0782e-07
2564,4.531458e-11,5.2181783e-09,5.6267154e-11,1.2830042e-08
2565,7.869613e-12,8.550364e-10,9.698307e-12,1.8536068e-09
2566,6.411525e-10,4.3771144e-07,8.227235e-10,1.0724349e-06
2567,4.7508225e-10,3.3804206e-08,7.086634e-10,9.781607e-08
2568,1.2401277e-10,1.24287824e-08,1.449657e-10,2.8916364e-08
2569,2.435145e-09,1.3004176e-08,3.347338e-09,2.5843404e-08
2570,1.6321489e-10,5.015967e-09,1.9001198e-10,1.15802825e-08
2571,9.477175e-11,2.9574938e-09,1.2226398e-10,6.817598e-09
2572,1.2754884e-09,1.425011e-07,1.6446805e-09,2.933991e-07
2573,6.773315e-11,3.3441727e-09,8.3577895e-11,7.902114e-09
2574,3.705533e-09,2.9789065e-08,4.0610697e-09,7.021241e-08
2575,1.1128929e-10,1.6241074e-08,1.5828623e-10,3.6996944e-08
2576,2.6060876e-10,8.951898e-08,2.9268685e-10,1.856106e-07
2577,1.8682865e-10,6.050308e-09,2.41296e-10,1.3767567e-08
2578,3.514962e-11,9.159201e-09,3.9863026e-11,1.89214e-08
2579,1.5380041e-09,4.0501658e-07,2.0924045e-09,9.990266e-07
2580,2.8806185e-10,1.3524965e-08,3.107683e-10,2.864475e-08
2581,2.1012114e-10,2.2249259e-07,2.605197e-10,4.523123e-07
2582,5.7142815e-09,1.3419513e-07,6.350094e-09,3.002517e-07
2583,1.1549712e-10,6.3512005e-07,1.5709704e-10,1.593251e-06
2584,3.343445e-09,1.2195207e-07,3.829369e-09,2.452987e-07
2585,3.148833e-11,4.3851967e-09,3.7018978e-11,8.821752e-09
2586,3.4954e-11,4.407342e-09,4.2869933e-11,9.175831e-09
2587,3.1633224e-11,5.4421543e-09,3.906972e-11,1.1048464e-08
2588,2.9567873e-10,2.3741988e-08,3.210003e-10,4.231111e-08
2589,5.9754723e-10,1.1854034e-09,7.797663e-10,2.2234414e-09
2590,1.358273e-10,4.229215e-08,1.5320661e-10,8.982787e-08
2591,7.592821e-10,1.4205843e-08,8.888581e-10,2.8109843e-08
2592,1.9276804e-10,1.420402e-09,2.1400448e-10,2.5279805e-09
2593,1.5980696e-10,9.582422e-10,1.7942238e-10,1.9469886e-09
2594,1.3032544e-10,9.107845e-09,1.4547565e-10,1.6974722e-08
2595,3.0300015e-10,2.2405693e-08,3.5370362e-10,4.341548e-08
2596,4.264464e-09,2.719332e-07,4.683828e-09,4.8661815e-07
2597,1.0902307e-08,1.1717568e-08,1.2506758e-08,2.267867e-08
2598,8.68158e-11,6.8993794e-10,9.729364e-11,1.3133615e-09
2599,1.2720937e-10,2.8472662e-09,1.4893715e-10,5.244831e-09
2600,3.2096417e-10,7.494797e-09,3.187131e-10,1.2649262e-08
2601,5.064068e-10,8.449254e-09,5.141197e-10,1.30270665e-08
2602,1.1360561e-09,1.160586e-09,1.3032229e-09,2.0921511e-09
2603,7.8832274e-11,1.12519665e-08,7.785043e-11,2.0065533e-08
2604,2.2392727e-10,1.4808637e-08,2.4107105e-10,2.9666761e-08
2605,1.9462301e-10,3.0347342e-09,2.1326164e-10,5.1125477e-09
2606,9.110569e-10,3.5288593e-08,1.1051472e-09,6.4365054e-08
2607,5.9579516e-12,1.2052864e-09,6.481126e-12,2.522634e-09
2608,1.3598178e-10,2.3518874e-09,1.4492452e-10,4.097452e-09
2609,5.77868e-11,1.2505964e-09,6.620553e-11,1.9066808e-09
2610,2.0450999e-11,3.6618503e-10,2.3271109e-11,7.465545e-10
2611,1.4658258e-09,4.6462308e-08,1.6293221e-09,7.708295e-08
2612,1.2252077e-10,3.5052043e-09,1.3329318e-10,6.177741e-09
2613,5.6996255e-11,6.830884e-10,6.8333825e-11,1.2769904e-09
2614,1.3051408e-09,7.409726e-09,1.4565535e-09,1.3855527e-08
2615,2.9460278e-11,1.713577e-09,3.042799e-11,2.985344e-09
2616,1.3488504e-09,2.4733952e-08,1.7044076e-09,5.112843e-08
2617,1.0167826e-07,0.0003949935,1.3011595e-07,0.0008193193
2618,1.5969704e-09,1.950088e-09,1.6800905e-09,3.4273908e-09
2619,5.4952612e-11,1.4970991e-09,6.584573e-11,2.466732e-09
2620,2.5607755e-10,2.7476061e-09,2.7744199e-10,4.819652e-09
2621,7.147609e-11,4.9077083e-11,7.8431095e-11,7.777073e-11
2622,1.1379119e-10,4.0506712e-10,1.2872362e-10,7.453224e-10
2623,3.0041292e-10,7.286974e-10,3.271174e-10,1.2602728e-09
2624,3.7916617e-10,1.276574e-09,3.814191e-10,2.1193174e-09
2625,1.2527994e-10,1.0935017e-09,1.4087966e-10,1.9270563e-09
2626,3.1205424e-10,5.2530904e-09,3.37695e-10,8.992606e-09
2627,1.4054988e-09,6.5586053e-10,1.5312199e-09,1.0865412e-09
2628,1.3521392e-10,9.741346e-10,1.4320824e-10,1.7544207e-09
2629,1.0597794e-09,1.13542136e-07,1.2994472e-09,1.8644282e-07
2630,1.3527789e-10,1.7461415e-09,1.4645339e-10,3.0076048e-09
2631,2.2523759e-10,1.4013952e-09,2.5100103e-10,2.158275e-09
2632,3.602561e-11,3.3644135e-10,3.742871e-11,6.1921646e-10
2633,5.0869578e-12,2.3789515e-10,5.831993e-12,3.9599327e-10
2634,2.2086298e-10,8.165322e-10,2.456767e-10,1.3679871e-09
2635,1.9223784e-10,7.741971e-10,2.0496736e-10,1.2465242e-09
2636,1.4535138e-10,3.4909264e-09,1.6474525e-10,5.871882e-09
2637,1.4189662e-10,2.0587088e-10,1.6336717e-10,3.2663855e-10
2638,1.7899945e-11,1.6469944e-09,1.8737312e-11,2.8148999e-09
2639,3.9562315e-11,5.889399e-10,4.6393164e-11,8.7070223e-10
2640,1.7446526e-10,8.8306534e-10,1.7195972e-10,1.4470805e-09
2641,8.1968105e-10,7.7093026e-10,9.316059e-10,1.2667628e-09
2642,1.2734702e-10,2.8103717e-09,1.4793236e-10,4.303768e-09
2643,3.4580065e-11,2.7721256e-09,3.6610312e-11,4.2580113e-09
2644,7.167063e-11,4.832398e-10,7.626345e-11,8.3134033e-10
2645,1.2856216e-10,9.938177e-10,1.4718148e-10,1.5323242e-09
2646,1.1019327e-10,8.3251933e-10,1.3100009e-10,1.3842023e-09
2647,8.65242e-11,5.3329935e-10,1.0027854e-10,8.7275404e-10
